"rep","method","richness_mae_test","feasible_and_stable_balanced_accuracy_test","composition_balanced_accuracy_mean_test","abundance_mae_mean_test","richness_mae_train","feasible_and_stable_balanced_accuracy_train","composition_balanced_accuracy_mean_train","abundance_mae_mean_train","experimental_design","num_train","num_species_dataset","num_replicates_dataset","num_cases_dataset","num_losses_mean_train","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean_train","abundance_final_skewness_nonzero_mean_train"
7,"love + reshuffle",1.07532752030338,NA,0.503857142857143,0.0183348400552714,0.499704433058598,NA,0.51218161683278,0.0186563312188294,"low-2",43,8,2,547,0.232558139534884,0.0939466666666667,1.86272452479151,0.0521244964932161,2.34900019279494,0.0546562995481747
8,"love + reshuffle",1.08265895298636,NA,0.488419047619048,0.019353264726504,0.514731781863313,NA,0.469269102990033,0.0189911029130116,"low-2",43,8,2,547,0.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,2.32984191849647,-0.0831991931335241
9,"love + reshuffle",1.04274630885713,NA,0.473514285714286,0.0199459914838911,0.528351420680745,NA,0.509966777408638,0.0171476177787396,"low-2",43,8,2,547,0.116279069767442,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40329709943407,-0.0644951117165821
10,"love + reshuffle",0.909840226167104,NA,0.495019047619048,0.0191240437981858,0.384168339684167,NA,0.529069767441861,0.0132355788881283,"low-2",43,8,2,547,0.162790697674419,0.0939466666666667,1.86272452479151,0.0521244964932161,2.46756590601222,-0.336258455741733
1,"love",0.866065908435325,NA,0.782214285714286,0.0107293255752645,0.278316879883343,NA,0.988372093023256,0.00176563993433423,"low-2",43,8,2,547,0.255813953488372,0.0939466666666667,1.86272452479151,0.0521244964932161,2.23661643398429,-0.280794225352431
2,"love",0.812191330419465,NA,0.795909523809524,0.0111643469955764,0.294227401356848,NA,0.994186046511628,0.00110145344485462,"low-2",43,8,2,547,0.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,2.42520667886734,-0.14518411548742
3,"love",0.820863709866156,NA,0.741104761904762,0.0131036299339108,0.251334119455881,NA,1,0.00101623921333192,"low-2",43,8,2,547,0.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,2.40174955567313,0.149214694049755
4,"love",0.876560795823784,NA,0.71372380952381,0.0130867004692193,0.216252476606092,NA,1,0.001465494786295,"low-2",43,8,2,547,0.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,2.31985718001428,-0.114830893135353
5,"love",0.873855244325719,NA,0.738690476190476,0.0127357291852999,0.275620470845224,NA,0.994186046511628,0.00125919964565922,"low-2",43,8,2,547,0.209302325581395,0.0939466666666667,1.86272452479151,0.0521244964932161,2.32996541905441,-0.12295420144516
6,"love",0.846953549527719,NA,0.769971428571429,0.0132933728934781,0.245084171435289,NA,0.994186046511628,0.0012940162603959,"low-2",43,8,2,547,0.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,2.25832601382043,-0.148987144549943
7,"love",0.857832669679609,NA,0.760928571428571,0.012712732526888,0.273350368619828,NA,0.994186046511628,0.0018246962795294,"low-2",43,8,2,547,0.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,2.35594244348898,0.0673215007019746
8,"love",0.839789827836402,NA,0.746523809523809,0.0131720221552114,0.260820153155009,NA,0.994186046511628,0.00109513200611092,"low-2",43,8,2,547,0.162790697674419,0.0939466666666667,1.86272452479151,0.0521244964932161,2.43489045731293,0.026312937474815
9,"love",0.818045901335419,NA,0.757109523809524,0.0126171676775487,0.234408471396362,NA,1,0.00153549195671727,"low-2",43,8,2,547,0.162790697674419,0.0939466666666667,1.86272452479151,0.0521244964932161,2.31113193708672,0.140359973539155
10,"love",0.802156725363274,NA,0.730895238095238,0.0141892434852918,0.277268021739987,NA,1,0.00155239435514513,"low-2",43,8,2,547,0.0697674418604651,0.0939466666666667,1.86272452479151,0.0521244964932161,2.39636545282919,-0.104701295626922
1,"naive",1.37698412698413,NA,0.870728571428571,0.0163850689353846,0.488372093023256,NA,0.960409745293466,0.0147286777082033,"low-3",43,8,2,547,0.488372093023256,0.0939466666666667,1.86272452479151,0.0521244964932161,1.95502087496774,-0.0139870131479325
2,"naive",1.37301587301587,NA,0.871038095238095,0.0163187841760167,0.534883720930233,NA,0.956810631229236,0.0145348689462914,"low-3",43,8,2,547,0.534883720930233,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80563814508713,-0.178738578662941
3,"naive",1.37896825396825,NA,0.870466666666667,0.016341615874557,0.465116279069767,NA,0.963455149501661,0.0137016541139257,"low-3",43,8,2,547,0.465116279069767,0.0939466666666667,1.86272452479151,0.0521244964932161,1.92146163165015,0.0411070396381003
4,"naive",1.38293650793651,NA,0.870204761904762,0.0162782914431424,0.418604651162791,NA,0.966500553709856,0.0138508258521258,"low-3",43,8,2,547,0.418604651162791,0.0939466666666667,1.86272452479151,0.0521244964932161,1.93413340266786,0.146101373830212
5,"naive",1.37301587301587,NA,0.871014285714286,0.0161916769024643,0.534883720930233,NA,0.957087486157254,0.0150740746824018,"low-3",43,8,2,547,0.534883720930233,0.0939466666666667,1.86272452479151,0.0521244964932161,1.81339626109513,-0.0576600476970543
6,"naive",1.37698412698413,NA,0.870752380952381,0.0163356323793104,0.488372093023256,NA,0.960132890365449,0.0138573932174912,"low-3",43,8,2,547,0.488372093023256,0.0939466666666667,1.86272452479151,0.0521244964932161,1.75174171516185,-0.332289375247132
7,"naive",1.38492063492063,NA,0.870109523809524,0.0164688507556111,0.395348837209302,NA,0.967607973421927,0.0134854968364402,"low-3",43,8,2,547,0.395348837209302,0.0939466666666667,1.86272452479151,0.0521244964932161,1.93595520064759,-0.132001541187796
8,"naive",1.35714285714286,NA,0.871860178334282,0.0163056353596273,0.720930232558139,NA,0.950929152148664,0.0155780696827664,"low-3",43,8,2,547,0.720930232558139,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88563518400338,-0.170409552132756
9,"naive",1.38293650793651,NA,0.870228571428571,0.0163304866272195,0.418604651162791,NA,0.966223698781838,0.0138054468705494,"low-3",43,8,2,547,0.418604651162791,0.0939466666666667,1.86272452479151,0.0521244964932161,1.94627364505122,0.148834006588303
10,"naive",1.375,NA,0.870871428571429,0.0163659370775595,0.511627906976744,NA,0.95874861572536,0.0132951136560919,"low-3",43,8,2,547,0.511627906976744,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80523052001891,-0.168105722608792
1,"love + reshuffle",0.893135098890648,NA,0.498198840414409,0.018004488840595,0.751110129793687,NA,0.529761904761905,0.0188964550019993,"low-3",43,8,2,547,0.627906976744186,0.0939466666666667,1.86272452479151,0.0521244964932161,1.95884536036699,0.102953405351352
2,"love + reshuffle",0.790186940506583,NA,0.498552380952381,0.0204182926480711,0.777226466169489,NA,0.482059800664452,0.0252547463680097,"low-3",43,8,2,547,0.534883720930233,0.0939466666666667,1.86272452479151,0.0521244964932161,1.87316290512064,0.0483344962944415
3,"love + reshuffle",0.707506783619949,NA,0.5347,0.0197638643144405,0.450155467165454,NA,0.601661129568106,0.0229623437326446,"low-3",43,8,2,547,0.674418604651163,0.0939466666666667,1.86272452479151,0.0521244964932161,1.99973285762261,0.0346751340143249
4,"love + reshuffle",0.759701357323283,NA,0.496995238095238,0.0185832957780315,0.595138687750038,NA,0.490088593576966,0.0196183798400508,"low-3",43,8,2,547,0.558139534883721,0.0939466666666667,1.86272452479151,0.0521244964932161,1.93582441344831,-0.0545126616840043
5,"love + reshuffle",0.78753568474625,NA,0.530519047619048,0.0191406521436674,0.700751700883096,NA,0.539202657807309,0.0220817119781036,"low-3",43,8,2,547,0.534883720930233,0.0939466666666667,1.86272452479151,0.0521244964932161,1.92419463713755,-0.116588656315042
6,"love + reshuffle",0.806334303647644,NA,0.488542857142857,0.0194638686637366,0.636039542931608,NA,0.474695459579181,0.0231694204824484,"low-3",43,8,2,547,0.465116279069767,0.0939466666666667,1.86272452479151,0.0521244964932161,2.07051166292319,0.0467240406692508
7,"love + reshuffle",0.839594592048164,NA,0.501523809523809,0.0194452967515103,0.571713949229066,NA,0.482724252491694,0.0238713871147259,"low-3",43,8,2,547,0.651162790697674,0.0939466666666667,1.86272452479151,0.0521244964932161,1.9323419701424,-0.0891534148026366
8,"love + reshuffle",0.835937804362707,NA,0.499862180401103,0.018840752424308,0.675107222410929,NA,0.494047619047619,0.020356571642649,"low-3",43,8,2,547,0.720930232558139,0.0939466666666667,1.86272452479151,0.0521244964932161,2.09171268838473,0.0638264210924131
9,"love + reshuffle",0.791383720326828,NA,0.466257142857143,0.0179375952831332,0.722073704865785,NA,0.429457364341085,0.0200516285952259,"low-3",43,8,2,547,0.325581395348837,0.0939466666666667,1.86272452479151,0.0521244964932161,1.91443779968698,0.134361879612728
10,"love + reshuffle",0.794281256670442,NA,0.516838095238095,0.0197143499589446,0.689103904302232,NA,0.517718715393134,0.0232617852986718,"low-3",43,8,2,547,0.372093023255814,0.0939466666666667,1.86272452479151,0.0521244964932161,1.73500317630081,-0.0621451095840772
1,"love",0.624514460957913,NA,0.836790476190476,0.0112597274258948,0.245238449018681,NA,0.994186046511628,0.00185365130677313,"low-3",43,8,2,547,0.511627906976744,0.0939466666666667,1.86272452479151,0.0521244964932161,1.94327865548988,0.0214614881001977
2,"love",0.588931486117498,NA,0.866428571428571,0.0104116682810838,0.292598628696885,NA,0.992248062015504,0.00138209701716112,"low-3",43,8,2,547,0.441860465116279,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80952758150136,-0.0675051233346523
3,"love",0.58915951528117,NA,0.821571428571429,0.0110359102970412,0.262117958271718,NA,0.996124031007752,0.00170625054111943,"low-3",43,8,2,547,0.372093023255814,0.0939466666666667,1.86272452479151,0.0521244964932161,1.9801071277484,0.0572162552798493
4,"love",0.620926134652255,NA,0.809119047619048,0.0110674002731331,0.21360977833536,NA,0.994186046511628,0.00149271809068142,"low-3",43,8,2,547,0.511627906976744,0.0939466666666667,1.86272452479151,0.0521244964932161,1.98759950964348,-0.0496936023056572
5,"love",0.60455285901384,NA,0.8359,0.00972367621818096,0.233398903809369,NA,0.998062015503876,0.0017211297293204,"low-3",43,8,2,547,0.465116279069767,0.0939466666666667,1.86272452479151,0.0521244964932161,1.98655467739305,-0.00538056557662364
6,"love",0.55194528657951,NA,0.882309523809524,0.0103694209571737,0.243891151437222,NA,0.996124031007752,0.00150118120190526,"low-3",43,8,2,547,0.488372093023256,0.0939466666666667,1.86272452479151,0.0521244964932161,1.75994779128616,-0.171207302798312
7,"love",0.661731233207169,NA,0.866044102271647,0.0108159503298666,0.298917602542696,NA,0.996031746031746,0.00167709341060056,"low-3",43,8,2,547,0.488372093023256,0.0939466666666667,1.86272452479151,0.0521244964932161,1.96107257032326,-0.0308349985664969
8,"love",0.601379234706749,NA,0.817747619047619,0.0106492127967426,0.287856415583719,NA,0.998062015503876,0.00153926946252308,"low-3",43,8,2,547,0.418604651162791,0.0939466666666667,1.86272452479151,0.0521244964932161,2.00753505939434,0.091607433925943
9,"love",0.585045748992593,NA,0.867314285714286,0.0103250606277654,0.287151568259982,NA,0.998062015503876,0.00189459057514434,"low-3",43,8,2,547,0.558139534883721,0.0939466666666667,1.86272452479151,0.0521244964932161,1.83824940222787,-0.194586843690339
10,"love",0.567629581082627,NA,0.862514285714286,0.0112758143563849,0.245216081179043,NA,0.994462901439646,0.00194004786271248,"low-3",43,8,2,547,0.418604651162791,0.0939466666666667,1.86272452479151,0.0521244964932161,1.90447077607287,-0.20781250588852
1,"naive",1.31349206349206,NA,0.876969047619048,0.0162859847161742,1.23255813953488,NA,0.887846068660022,0.0157129679518557,"mixed",43,8,2,547,1.23255813953488,0.0939466666666667,1.86272452479151,0.0521244964932161,1.90113820427129,-0.0323040612319225
2,"naive",1.30555555555556,NA,0.8784,0.0162086530989614,1.32558139534884,NA,0.871207087486157,0.0161733863725905,"mixed",43,8,2,547,1.32558139534884,0.0939466666666667,1.86272452479151,0.0521244964932161,1.69915955980932,-0.11220175503083
3,"naive",1.29960317460317,NA,0.879002380952381,0.0163587358522259,1.3953488372093,NA,0.864202657807309,0.0150957996627565,"mixed",43,8,2,547,1.3953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88528112178961,0.147208287484105
4,"naive",1.29563492063492,NA,0.879935714285714,0.0161405361016795,1.44186046511628,NA,0.853349944629014,0.0168414689192759,"mixed",43,8,2,547,1.44186046511628,0.0939466666666667,1.86272452479151,0.0521244964932161,1.87705551891807,0.21386197379455
5,"naive",1.29166666666667,NA,0.878795238095238,0.0161458387801719,1.48837209302326,NA,0.866611295681063,0.0172442825587523,"mixed",43,8,2,547,1.48837209302326,0.0939466666666667,1.86272452479151,0.0521244964932161,1.79061457632823,-0.0822373969003273
6,"naive",1.32142857142857,NA,0.877352380952381,0.0161822712085655,1.13953488372093,NA,0.883388704318937,0.0171003401385215,"mixed",43,8,2,547,1.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,1.74078384470063,0.0777323323073603
7,"naive",1.27777777777778,NA,0.880275163957799,0.0160819058726153,1.65116279069767,NA,0.848667800453515,0.0174966958111253,"mixed",43,8,2,547,1.65116279069767,0.0939466666666667,1.86272452479151,0.0521244964932161,1.84187022396694,0.129288833740086
8,"naive",1.28174603174603,NA,0.880764285714286,0.0161008677100879,1.6046511627907,NA,0.843715393133998,0.0181071026281645,"mixed",43,8,2,547,1.6046511627907,0.0939466666666667,1.86272452479151,0.0521244964932161,1.83539176142991,0.106928719002024
9,"naive",1.28769841269841,NA,0.8794,0.0161704731756818,1.53488372093023,NA,0.859579180509413,0.0167236377895386,"mixed",43,8,2,547,1.53488372093023,0.0939466666666667,1.86272452479151,0.0521244964932161,1.86993647843492,0.102523165516195
10,"naive",1.30753968253968,NA,0.877661904761905,0.0162143673235864,1.30232558139535,NA,0.879789590254707,0.0157859315533965,"mixed",43,8,2,547,1.30232558139535,0.0939466666666667,1.86272452479151,0.0521244964932161,1.80065121096969,0.00722517917091048
1,"love + reshuffle",1.02818515976292,NA,0.561645756106834,0.0212451441435547,0.975428251515846,NA,0.583134920634921,0.0233108422474412,"mixed",43,8,2,547,1.30232558139535,0.0939466666666667,1.86272452479151,0.0521244964932161,1.8307366057885,-0.0752712040319731
2,"love + reshuffle",0.894955540880558,NA,0.54956753160346,0.0209898390962422,0.916982481737748,NA,0.560034013605442,0.0235578141843828,"mixed",43,8,2,547,1.23255813953488,0.0939466666666667,1.86272452479151,0.0521244964932161,2.08975275016955,0.397925697228038
3,"love + reshuffle",0.904989109124613,NA,0.526590476190476,0.0203089984617983,1.06200317297462,NA,0.522978959025471,0.0249530603785105,"mixed",43,8,2,547,1.34883720930233,0.0939466666666667,1.86272452479151,0.0521244964932161,1.79793438063152,0.129885791024704
4,"love + reshuffle",0.869798150975084,NA,0.588038095238095,0.0204310402545915,0.93734130809455,NA,0.614285714285714,0.0199468464424502,"mixed",43,8,2,547,1.69767441860465,0.0939466666666667,1.86272452479151,0.0521244964932161,1.73283036171288,-0.0293161460838241
5,"love + reshuffle",1.18162450445148,NA,0.555538095238095,0.0191296381784202,1.05207761827775,NA,0.575304540420819,0.0220313868284615,"mixed",43,8,2,547,1.46511627906977,0.0939466666666667,1.86272452479151,0.0521244964932161,1.77120428232773,0.00832838711160751
6,"love + reshuffle",1.08310720969908,NA,0.568895542248836,0.0188177228092696,1.11814644504662,NA,0.616156462585034,0.0198118479228574,"mixed",43,8,2,547,1.86046511627907,0.0939466666666667,1.86272452479151,0.0521244964932161,1.82839570179875,-0.0971246497734268
7,"love + reshuffle",0.905771905127869,NA,0.611800209105598,0.0184355547445357,1.0030009899747,NA,0.640362811791383,0.0210584953040701,"mixed",43,8,2,547,1.32558139534884,0.0939466666666667,1.86272452479151,0.0521244964932161,1.71410728114598,-0.349397395837794
8,"love + reshuffle",0.874807943355627,NA,0.565766666666667,0.0208920656821961,0.819604273871303,NA,0.560520487264673,0.0238367181280351,"mixed",43,8,2,547,0.837209302325581,0.0939466666666667,1.86272452479151,0.0521244964932161,1.72580137807241,0.0322422787777658
9,"love + reshuffle",0.84824721039834,NA,0.530306054557552,0.0199674674950681,0.953354051416739,NA,0.563492063492063,0.0205833545567245,"mixed",43,8,2,547,1.41860465116279,0.0939466666666667,1.86272452479151,0.0521244964932161,1.9362971979963,0.000135409498364367
10,"love + reshuffle",0.772572650588865,NA,0.552935714285714,0.0186178995405076,0.820283149937876,NA,0.630481727574751,0.0200888221707004,"mixed",43,8,2,547,1.16279069767442,0.0939466666666667,1.86272452479151,0.0521244964932161,1.89011199451391,0.106849480550539
1,"love",0.668996987535396,NA,0.867785856857713,0.0080577412008755,0.508082267943108,NA,0.983134920634921,0.00237420095686099,"mixed",43,8,2,547,1.27906976744186,0.0939466666666667,1.86272452479151,0.0521244964932161,1.89767114688224,0.0269476507808864
2,"love",0.635349971628114,NA,0.86873871305009,0.0091889121176888,0.407092664999854,NA,0.98531746031746,0.0020641248023798,"mixed",43,8,2,547,1.11627906976744,0.0939466666666667,1.86272452479151,0.0521244964932161,2.00022598695175,0.200683303471423
3,"love",0.575493989660333,NA,0.887169047619048,0.00845483522902329,0.434221805163482,NA,0.982751937984496,0.00292572976642714,"mixed",43,8,2,547,1.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,1.85698803295524,0.203947285194144
4,"love",0.584058030415236,NA,0.898685714285714,0.00877457528664172,0.383996316939754,NA,0.992248062015504,0.00190241690737963,"mixed",43,8,2,547,1.2093023255814,0.0939466666666667,1.86272452479151,0.0521244964932161,1.75715503082822,-0.0688128090035137
5,"love",0.614476925686785,NA,0.870333333333333,0.00855909492524114,0.385081422188112,NA,0.983610188261351,0.0025647216540754,"mixed",43,8,2,547,1,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88056974717948,0.105151307878178
6,"love",0.668505379116487,NA,0.887762570097899,0.00899681525389277,0.339579209307185,NA,0.988095238095238,0.00210816155301795,"mixed",43,8,2,547,1.18604651162791,0.0939466666666667,1.86272452479151,0.0521244964932161,1.88765644579051,0.130490296046253
7,"love",0.615365418716368,NA,0.874866666666667,0.00935263102979951,0.31175763346134,NA,0.972480620155039,0.0027778233643733,"mixed",43,8,2,547,1.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,1.86028797435025,0.0755894601410253
8,"love",0.592937647064834,NA,0.852621428571429,0.00933612004093123,0.377354944007401,NA,0.987403100775194,0.00177801865358357,"mixed",43,8,2,547,1.18604651162791,0.0939466666666667,1.86272452479151,0.0521244964932161,1.78665334717604,-0.0676729911995011
9,"love",0.676028649999645,NA,0.871038874631689,0.00751044175355553,0.342832812313595,NA,0.996031746031746,0.00125497439907001,"mixed",43,8,2,547,1.18604651162791,0.0939466666666667,1.86272452479151,0.0521244964932161,1.87330329460198,-0.214968730284067
10,"love",0.56942991968448,NA,0.876164285714286,0.00882345084380371,0.355799603073106,NA,0.991279069767442,0.0019637094325951,"mixed",43,8,2,547,1.13953488372093,0.0939466666666667,1.86272452479151,0.0521244964932161,1.90145483826692,0.0843437164849097
1,"naive",0.948453608247423,NA,0.913154392191659,0.0160591214736342,4.11290322580645,NA,0.593472222222222,0.0265572173363372,"high-1",62,8,2,547,4.11290322580645,0.0939466666666667,1.86272452479151,0.0521244964932161,1.60421451938975,0.178119974661522
2,"naive",0.94639175257732,NA,0.913395938085379,0.0161260303632333,4.12903225806452,NA,0.591527777777778,0.0255892111923018,"high-1",62,8,2,547,4.12903225806452,0.0939466666666667,1.86272452479151,0.0521244964932161,1.60947704979095,0.201718437622908
3,"naive",0.944329896907216,NA,0.914011558980439,0.0161920497277951,4.14516129032258,NA,0.591939890710383,0.0267350801098274,"high-1",62,8,2,547,4.14516129032258,0.0939466666666667,1.86272452479151,0.0521244964932161,1.54916469280768,0.0692429688341505
4,"naive",0.962886597938144,NA,0.914958914958915,0.0162473325832398,4,NA,0.589784946236559,0.0267360562386061,"high-1",62,8,2,547,4,0.0939466666666667,1.86272452479151,0.0521244964932161,1.50844150478534,0.173391865115868
5,"naive",0.97319587628866,NA,0.913971388971389,0.0161610586495003,3.91935483870968,NA,0.59744623655914,0.0263711642891726,"high-1",62,8,2,547,3.91935483870968,0.0939466666666667,1.86272452479151,0.0521244964932161,1.5386754389933,0.191215158090341
6,"naive",0.997938144329897,NA,0.914213939213939,0.0161046635564746,3.7258064516129,NA,0.595564516129032,0.0243397280038415,"high-1",62,8,2,547,3.7258064516129,0.0939466666666667,1.86272452479151,0.0521244964932161,1.54858501394026,0.367998674265248
7,"naive",0.987628865979381,NA,0.913936738936739,0.0161163807483598,3.80645161290323,NA,0.597715053763441,0.0250140237249606,"high-1",62,8,2,547,3.80645161290323,0.0939466666666667,1.86272452479151,0.0521244964932161,1.56790579006301,0.333894609995419
8,"naive",0.942268041237113,NA,0.913717644734242,0.0161933273651001,4.16129032258065,NA,0.594262295081967,0.0271250224909546,"high-1",62,8,2,547,4.16129032258065,0.0939466666666667,1.86272452479151,0.0521244964932161,1.55129403758805,0.0654729460307724
9,"naive",0.94639175257732,NA,0.913257911860396,0.0162793419683126,4.12903225806452,NA,0.592638888888889,0.0258563605777192,"high-1",62,8,2,547,4.12903225806452,0.0939466666666667,1.86272452479151,0.0521244964932161,1.6118971446626,0.199859721037172
10,"naive",0.94639175257732,NA,0.914115293420273,0.0162825785192595,4.12903225806452,NA,0.591120218579235,0.0256802131955305,"high-1",62,8,2,547,4.12903225806452,0.0939466666666667,1.86272452479151,0.0521244964932161,1.55188039436626,0.0866835800151319
1,"love + reshuffle",1.00620708901511,NA,0.573401995653033,0.0233299098467562,1.06041198460101,NA,0.796584699453552,0.0135996680414082,"high-1",62,8,2,547,4.09677419354839,0.0939466666666667,1.86272452479151,0.0521244964932161,1.57883300692063,0.19444161050401
2,"love + reshuffle",0.990769202573623,NA,0.601010175854574,0.0207126215834487,0.963379780482482,NA,0.795218579234973,0.00982274909068716,"high-1",62,8,2,547,3.98387096774194,0.0939466666666667,1.86272452479151,0.0521244964932161,1.52141917520852,0.159484856352695
3,"love + reshuffle",1.05786849917748,NA,0.581090693538826,0.0226050184359027,0.985570283494286,NA,0.734972677595628,0.0142313618370121,"high-1",62,8,2,547,4.08064516129032,0.0939466666666667,1.86272452479151,0.0521244964932161,1.5690614173943,0.145050948045042
4,"love + reshuffle",0.86374038537219,NA,0.566192452084568,0.0205874766209057,1.19989291081547,NA,0.769125683060109,0.0166816942416173,"high-1",62,8,2,547,4.04838709677419,0.0939466666666667,1.86272452479151,0.0521244964932161,1.53529607749333,0.1255195104984
5,"love + reshuffle",0.943757415185594,NA,0.605073108081407,0.0232710323665411,1.04770078458984,NA,0.837431693989071,0.0121509448121017,"high-1",62,8,2,547,4.11290322580645,0.0939466666666667,1.86272452479151,0.0521244964932161,1.58699022357893,0.174311560398344
6,"love + reshuffle",1.23241667862135,NA,0.575073942620526,0.0215279240562325,1.39816847892259,NA,0.800416666666667,0.0103178603700991,"high-1",62,8,2,547,4.14516129032258,0.0939466666666667,1.86272452479151,0.0521244964932161,1.58538536729966,0.159968001122068
7,"love + reshuffle",1.09054212717002,NA,0.563500296384114,0.0231913677372652,1.23893898237578,NA,0.786338797814208,0.0132267517372466,"high-1",62,8,2,547,4.01612903225806,0.0939466666666667,1.86272452479151,0.0521244964932161,1.52833787315924,0.106361187926897
8,"love + reshuffle",1.10384468907591,NA,0.581169729302509,0.0228561770635455,1.30690983405088,NA,0.809289617486339,0.0110890128649542,"high-1",62,8,2,547,4.09677419354839,0.0939466666666667,1.86272452479151,0.0521244964932161,1.56329881021792,0.177915187533312
9,"love + reshuffle",0.847185240991248,NA,0.587471655328798,0.020930621243813,1.28363547397891,NA,0.708194444444444,0.0187041958414171,"high-1",62,8,2,547,4.12903225806452,0.0939466666666667,1.86272452479151,0.0521244964932161,1.57377499643692,0.103688348358596
10,"love + reshuffle",0.875013588421961,NA,0.586547372572217,0.0201256499093909,1.29126208999262,NA,0.812222222222222,0.0106334625166979,"high-1",62,8,2,547,4.14516129032258,0.0939466666666667,1.86272452479151,0.0521244964932161,1.5464056617399,0.0756267355835736
1,"love",1.02204976741991,NA,0.671692847263387,0.0135082650723588,0.905964762284125,NA,0.906147540983607,0.00635204425472168,"high-1",62,8,2,547,4.09677419354839,0.0939466666666667,1.86272452479151,0.0521244964932161,1.50793910642209,0.0416266421446205
2,"love",0.959546387820036,NA,0.689884649511979,0.0138499435734736,0.931325103774465,NA,0.915555555555556,0.00589944760355601,"high-1",62,8,2,547,4.2258064516129,0.0939466666666667,1.86272452479151,0.0521244964932161,1.54035235160578,-0.0216100251923812
3,"love",0.88253455637375,NA,0.719697194230389,0.0121211056890235,0.872444195171542,NA,0.901229508196721,0.00627824670426428,"high-1",62,8,2,547,4.09677419354839,0.0939466666666667,1.86272452479151,0.0521244964932161,1.53919895844638,0.0502891940354824
4,"love",0.949844333348164,NA,0.703845016267376,0.0117457387411332,0.947198490414614,NA,0.888888888888889,0.00682894701519672,"high-1",62,8,2,547,4.01612903225806,0.0939466666666667,1.86272452479151,0.0521244964932161,1.57030532705027,0.187292974552808
5,"love",0.973319455728156,NA,0.685595732068761,0.0144693500414978,0.8374393554987,NA,0.90327868852459,0.0066031804736042,"high-1",62,8,2,547,4,0.0939466666666667,1.86272452479151,0.0521244964932161,1.49887410592936,0.105705158965783
6,"love",0.953425321530483,NA,0.706566104702751,0.0127155079587994,0.896744639753388,NA,0.912222222222222,0.00596681073072492,"high-1",62,8,2,547,4.19354838709677,0.0939466666666667,1.86272452479151,0.0521244964932161,1.60524571624937,0.113314026822806
7,"love",1.06284391048823,NA,0.699886386089706,0.0138839606801469,0.923890994660836,NA,0.900546448087432,0.00617715375461855,"high-1",62,8,2,547,4.03225806451613,0.0939466666666667,1.86272452479151,0.0521244964932161,1.60989156148507,0.228832510387368
8,"love",1.22728733083202,NA,0.686060786060786,0.0131725494686062,0.817698047454523,NA,0.903763440860215,0.00712366185336794,"high-1",62,8,2,547,3.80645161290323,0.0939466666666667,1.86272452479151,0.0521244964932161,1.56035511791142,0.311919551700807
9,"love",0.917764030358747,NA,0.704882677708765,0.0120221605706273,0.868737354977783,NA,0.904583333333333,0.00615283990281553,"high-1",62,8,2,547,4.06451612903226,0.0939466666666667,1.86272452479151,0.0521244964932161,1.58120346587484,0.176845240248989
10,"love",1.18098763162723,NA,0.692923967923968,0.0126306613690412,0.815235377185402,NA,0.907123655913978,0.0070006038104775,"high-1",62,8,2,547,4.09677419354839,0.0939466666666667,1.86272452479151,0.0521244964932161,1.53315692446725,0.103287114029014
1,"naive",0.94639175257732,NA,0.914737700059277,0.0162223773307569,4.12903225806452,NA,0.58620218579235,0.0254690948856439,"high-2",62,8,2,547,4.12903225806452,0.0939466666666667,1.86272452479151,0.0521244964932161,1.51332740178127,0.0810004047767242
2,"naive",0.967010309278351,NA,0.914473814473814,0.0160965277606357,3.96774193548387,NA,0.593548387096774,0.0263842917122362,"high-2",62,8,2,547,3.96774193548387,0.0939466666666667,1.86272452479151,0.0521244964932161,1.57013701726751,0.261042602104956
3,"naive",0.944329896907216,NA,0.913844523316573,0.0160932157272118,4.14516129032258,NA,0.587916666666667,0.0261136664153585,"high-2",62,8,2,547,4.14516129032258,0.0939466666666667,1.86272452479151,0.0521244964932161,1.56438616081748,0.127775286762027
4,"naive",0.942268041237113,NA,0.91416716064019,0.0162784422103544,4.16129032258065,NA,0.590710382513661,0.0269754110972879,"high-2",62,8,2,547,4.16129032258065,0.0939466666666667,1.86272452479151,0.0521244964932161,1.55325936330452,0.108623902729122
