"a","b","c","d","e","f","g","h","i","j","k","l","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0,1,0,1,1,0,1,1,1,0,1,1,FALSE,FALSE,4,0,0.672907579258291,0,1.40176392773478,-2.87573927233624,0,1.04874060062247,-4.67580528510936,-0.180595740252324,0,-0.982542859448727,3.28856925688306
1,1,0,1,1,0,1,1,1,0,1,1,FALSE,FALSE,4,-1.45236167253882,-0.292952332434914,0,2.65400416000933,-3.48476818769008,0,1.74547230889268,-5.4890119935833,0.512521191162981,0,-1.5067239273314,3.36393890010558
0,0,1,1,1,0,1,1,1,0,1,1,FALSE,FALSE,4,0,0,3.62602509150517,1.81683858066156,-8.31256394798834,0,1.92179751422804,-8.32517887668615,-0.671639079793483,0,-1.71770937841495,6.0756590614293
1,0,1,1,1,0,1,1,1,0,1,1,FALSE,FALSE,5,-1.65613359703323,0,1.63990093865588,1.84642373011981,-4.77753580648111,0,1.7016560360484,-5.22655005754091,0.241464335116935,0,-1.32106639784099,3.75829913593054
0,1,1,1,1,0,1,1,1,0,1,1,FALSE,FALSE,4,0,-1.62287824059046,6.29908279664921,3.92346881726113,-14.2450029043981,0,3.39025454897652,-14.1323998072716,-0.80877879958135,0,-3.16950367122291,9.47836791656816
1,1,1,1,1,0,1,1,1,0,1,1,FALSE,FALSE,5,-5.27168448450388,-4.62932567908998,4.92894356244851,7.92025965653927,-13.9826400200959,0,5.40989206656559,-15.0271801836609,1.84368897361071,0,-4.5964459914216,8.40557117122447
0,0,0,0,0,1,1,1,1,0,1,1,FALSE,FALSE,3,0,0,0,0,0,0.00863830819956582,0.385622488573478,-0.447003103339943,0.158355349367739,0,0.022586972665917,-0.0830238883779054
1,0,0,0,0,1,1,1,1,0,1,1,FALSE,FALSE,5,0.347521135543137,0,0,0,0,-0.18856739817707,0.353515073482199,-0.734231003703406,0.092699402670377,0,0.0964634447042606,0.140324475198049
0,1,0,0,0,1,1,1,1,0,1,1,FALSE,FALSE,5,0,0.556757022364446,0,0,0,-0.774787925388253,0.389218560252097,-1.10563503083344,0.14098618170486,0,0.310903159839887,1.06065270327214
1,1,0,0,0,1,1,1,1,0,1,1,FALSE,FALSE,6,0.266741625092271,0.550621357802401,0,0,0,-0.917520532407957,0.364534719559573,-1.31883991186436,0.0907830385342359,0,0.364430074738239,1.2194811507762
0,0,1,0,0,1,1,1,1,0,1,1,FALSE,FALSE,5,0,0,0.511341581209472,0,0,-0.898078099714216,0.459879982729158,-1.12933447130178,0.359619047412571,0,0.251567101303074,0.782065659358224
1,0,1,0,0,1,1,1,1,0,1,1,FALSE,FALSE,6,0.303305451128451,0,0.486370305605485,0,0,-1.02591366514205,0.428231295170998,-1.34669636294108,0.292487937498135,0,0.304861944511082,0.934750549153747
0,1,1,0,0,1,1,1,1,0,1,1,FALSE,FALSE,6,0,0.267135326973165,0.305768613427671,0,0,-0.909446456758024,0.431751904058238,-1.17103455573076,0.270371837493988,0,0.297846795594329,0.983019387587667
1,1,1,0,0,1,1,1,1,0,1,1,FALSE,FALSE,7,0.278284785334614,0.323574658998502,0.23942462880164,0,0,-1.02913830836022,0.396771227916475,-1.3792757835459,0.189922784188079,0,0.356522968750764,1.16556553436671
0,0,0,1,0,1,1,1,1,0,1,1,FALSE,FALSE,5,0,0,0,1.07122239170617,0,-2.87128629483001,0.879252191881144,-3.03607569417611,0.639109319370126,0,0.874877573170991,2.83287271745776
1,0,0,1,0,1,1,1,1,0,1,1,FALSE,FALSE,6,0.211999733189056,0,0,1.05093847539169,0,-2.93705626123878,0.850318548690916,-3.16226963591717,0.589953734717415,0,0.903806360803197,2.91390945484341
0,1,0,1,0,1,1,1,1,0,1,1,FALSE,FALSE,3,0,5.05113030931107,0,-4.18787384241932,0,4.15994781176923,-1.51156548296715,3.6994251244136,-1.87870112023934,0,-0.693663491044306,-1.10662312306746
1,1,0,1,0,1,1,1,1,0,1,1,FALSE,FALSE,4,0.14963769348732,4.94954791911896,0,-4.09642626674563,0,3.97212089196703,-1.48390666631726,3.47489604231199,-1.86276181076739,0,-0.641699770110469,-0.970197722528642
0,0,1,1,0,1,1,1,1,0,1,1,FALSE,FALSE,5,0,0,-24.5597247117159,25.4566762842041,0,-24.8807173508337,8.54972088257257,-29.2017199837619,1.91636791289675,0,9.27862759402775,27.660512557537
1,0,1,1,0,1,1,1,1,0,1,1,FALSE,FALSE,5,-0.725919247652084,0,-24.9499422622529,25.9135801368564,0,-25.0052081802245,8.77066642182429,-29.1853460106928,2.10497783396482,0,9.31309414347571,27.7775047991591
0,1,1,1,0,1,1,1,1,0,1,1,FALSE,FALSE,4,0,2.3560455389046,2.67215717042672,-4.03502270732907,0,2.80303649711965,-1.07048451973495,2.95251148344614,-0.674265156126701,0,-0.771099809594617,-1.7059698316088
1,1,1,1,0,1,1,1,1,0,1,1,FALSE,FALSE,5,0.277088484445283,2.32931588452076,2.51215658251893,-3.8748388202747,0,2.53647960168609,-1.04567845894951,2.58146733028394,-0.716867808520061,0,-0.670240421290568,-1.41745989022456
0,0,0,0,1,1,1,1,1,0,1,1,FALSE,FALSE,2,0,0,0,0,-3.73684744428821,6.18616380537945,0.3986796878182,-0.544712093212078,-1.06335129808121,0,-3.24761762490487,-2.46575295574017
1,0,0,0,1,1,1,1,1,0,1,1,FALSE,FALSE,3,-1.12368421902213,0,0,0,-3.5330022578458,6.486829781168,0.501784399559313,0.389348381445195,-0.784413438630374,0,-3.30810200408989,-3.05795561094812
0,1,0,0,1,1,1,1,1,0,1,1,FALSE,FALSE,4,0,1.26280053005595,0,0,-1.25266102482634,0.302543099209887,0.398155884405269,-1.97362362954905,-0.290579157200611,0,-0.419706394760789,1.71225465853145
1,1,0,0,1,1,1,1,1,0,1,1,FALSE,FALSE,4,-0.342168772400525,1.24994224788956,0,0,-1.21588377461004,0.454006851970238,0.429557238340719,-1.67464677311714,-0.213509498881723,0,-0.466919054654209,1.48938334598875
0,0,1,0,1,1,1,1,1,0,1,1,FALSE,FALSE,4,0,0,0.935471854938712,0,-0.725567654720397,-0.450686823212784,0.524007831121099,-1.71426329044518,0.289342889892795,0,-0.193467839845599,1.03696650747374
1,0,1,0,1,1,1,1,1,0,1,1,FALSE,FALSE,4,-0.0372317650824388,0,0.935165497308576,0,-0.719799682533295,-0.438551158669081,0.527383023346892,-1.68293143679938,0.298142126903927,0,-0.196472111747396,1.01619756367146
0,1,1,0,1,1,1,1,1,0,1,1,FALSE,FALSE,5,0,0.295698360248751,0.73850726882967,0,-0.777896755892693,-0.431004149011489,0.497497204093171,-1.80260809529009,0.185484630532461,0,-0.174336393171239,1.27779076085625
1,1,1,0,1,1,1,1,1,0,1,1,FALSE,FALSE,5,-0.0791105426310277,0.279095942877973,0.74891518118489,0,-0.762702798958915,-0.406323242426496,0.506157334759073,-1.73107351342498,0.210012638741128,0,-0.181794072584321,1.22013920644315
0,0,0,1,1,1,1,1,1,0,1,1,FALSE,FALSE,3,0,0,0,2.46787212427287,-4.00385195251777,-0.00718418292799594,1.53683214068401,-6.51637479014778,-0.0430879491443115,0,-1.51778054587855,4.08161206414881
1,0,0,1,1,1,1,1,1,0,1,1,FALSE,FALSE,5,-1.53128892252427,0,0,2.51943030977487,-3.73164224907014,0.273155309296121,1.70111501358831,-5.36825217076272,0.358346797099752,0,-1.56406566486419,3.41138004766703
0,1,0,1,1,1,1,1,1,0,1,1,FALSE,FALSE,4,0,0.565501452687863,0,1.45272122129629,-2.78156375168705,-0.0943469313055272,1.06842238770337,-4.69983992248296,-0.116710626843769,0,-0.962961175871197,3.25935138453779
1,1,0,1,1,1,1,1,1,0,1,1,FALSE,FALSE,5,-1.57332704339265,-0.0456597996559921,0,2.60281118499073,-3.82285950876784,0.287889111752502,1.7434454409969,-5.48340394549839,0.375311745241594,0,-1.61013362493726,3.45937141312519
0,0,1,1,1,1,1,1,1,0,1,1,FALSE,FALSE,5,0,0,0.492595831667496,1.38477359405097,-2.30100532530729,-0.783848371086978,1.10331497209351,-4.51139043580749,0.22143392885275,0,-0.668732537545394,3.0525511816967
1,0,1,1,1,1,1,1,1,0,1,1,FALSE,FALSE,5,-0.864065121314189,0,0.437291017285949,1.53546833777698,-2.33858704223057,-0.538462549733102,1.24468729858204,-4.08863973646644,0.418254299357478,0,-0.790174466359614,2.78989221762199
0,1,1,1,1,1,1,1,1,0,1,1,FALSE,FALSE,5,0,-0.788111950590245,0.736846144373298,2.26249309432443,-3.16010412867423,-1.04747756232895,1.54115837222033,-6.04884905146706,0.455199669206986,0,-1.02096267298959,3.68824313418611
1,1,1,1,1,1,1,1,1,0,1,1,FALSE,FALSE,5,-1.82474063311516,-1.93579182326943,0.975739921464793,3.85890157328019,-4.49052328497227,-0.913176820170987,2.47731466610482,-7.39498845406673,1.21126566978174,0,-1.79035633984675,4.05927735707453
0,0,0,0,0,0,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0,0,0,0,0,0,0,-0.081270995322234,0.10048546009238,0.317041732415737
1,0,0,0,0,0,0,0,0,1,1,1,FALSE,FALSE,2,0.398024452247247,0,0,0,0,0,0,0,0,-0.0160792522254922,0.144822589278626,-0.0500472999001167
0,1,0,0,0,0,0,0,0,1,1,1,FALSE,FALSE,2,0,0.514297669532484,0,0,0,0,0,0,0,-0.134042819910802,-0.0264130091694326,0.399096074772578
1,1,0,0,0,0,0,0,0,1,1,1,FALSE,FALSE,3,0.0672813734239778,0.515657461244075,0,0,0,0,0,0,0,-0.123162446573116,-0.0192538533551964,0.33726092175788
0,0,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0.495782628747383,0,0,0,0,0,0,-0.516782277623956,-0.254729764602392,0.546728913254241
1,0,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,2,-1.1854049323915,0,0.495430649301849,0,0,0,0,0,0,-0.710628530564319,-0.386523366532317,1.63983825093797
0,1,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,2,0,-0.196866274034048,0.62496873643214,0,0,0,0,0,0,-0.61006312801895,-0.298713177875038,0.575169209435041
1,1,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,2,-1.66134609764155,-0.327215776283709,0.710012408228723,0,0,0,0,0,0,-0.943502137435137,-0.512544419653538,2.12599389402291
0,0,0,1,0,0,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0,0.40314921372047,0,0,0,0,0,-0.236312770931143,-0.272337805917379,0.558114521439257
1,0,0,1,0,0,0,0,0,1,1,1,FALSE,FALSE,2,-0.49024467443806,0,0,0.369504512441462,0,0,0,0,0,-0.303670139582089,-0.295833762251121,0.990137537932941
0,1,0,1,0,0,0,0,0,1,1,1,FALSE,FALSE,2,0,-0.0517401809298571,0,0.433192808225045,0,0,0,0,0,-0.242557802094392,-0.287355003091954,0.567824853213713
1,1,0,1,0,0,0,0,0,1,1,1,FALSE,FALSE,3,-0.441441685987939,0.0753556697811999,0,0.329097554185474,0,0,0,0,0,-0.287869416206282,-0.271623366788624,0.932988046746423
0,0,1,1,0,0,0,0,0,1,1,1,FALSE,FALSE,3,0,0,0.477450424546647,0.0196011310259944,0,0,0,0,0,-0.508216821825679,-0.259721904274966,0.549956901268355
1,0,1,1,0,0,0,0,0,1,1,1,FALSE,FALSE,2,-1.3988664081987,0,0.836834971902453,-0.365103571702535,0,0,0,0,0,-0.905081161779559,-0.317269183789756,1.77655299221057
0,1,1,1,0,0,0,0,0,1,1,1,FALSE,FALSE,3,0,-0.27154969155834,0.600995796684017,0.0780327720798545,0,0,0,0,0,-0.611350887284954,-0.335272654970389,0.598809083638566
1,1,1,1,0,0,0,0,0,1,1,1,FALSE,FALSE,3,-1.33648467739098,0.0394001793324925,0.802882733390507,-0.356425931996651,0,0,0,0,0,-0.87241908536981,-0.303740946081176,1.71476541868024
0,0,0,0,1,0,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0,0,0.357336231522734,0,0,0,0,-0.193342385701589,-0.169008498057858,0.491300331702202
1,0,0,0,1,0,0,0,0,1,1,1,FALSE,FALSE,2,-0.18591716029794,0,0,0,0.338155450545481,0,0,0,0,-0.21777776900868,-0.175252703833158,0.65341386178932
0,1,0,0,1,0,0,0,0,1,1,1,FALSE,FALSE,3,0,0.408880472803791,0,0,0.13095180897707,0,0,0,0,-0.164296440642726,-0.099162780291433,0.446137104193592
1,1,0,0,1,0,0,0,0,1,1,1,FALSE,FALSE,3,-0.0744460323785368,0.417320516571893,0,0,0.11859833874017,0,0,0,0,-0.173481437531955,-0.100221377673965,0.510119296349088
0,0,1,0,1,0,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0.983822988901113,0,-0.660205447444034,0,0,0,0,-0.738432217750454,-0.106487588134319,0.450873428389893
1,0,1,0,1,0,0,0,0,1,1,1,FALSE,FALSE,2,-2.22109426877175,0,1.70048931114365,0,-1.63058096732755,0,0,0,0,-1.42742505946676,-0.135541778578433,2.35814416191294
0,1,1,0,1,0,0,0,0,1,1,1,FALSE,FALSE,2,0,-0.315041456320441,1.31423533209102,0,-0.827513382067345,0,0,0,0,-0.943877918298455,-0.139306196950881,0.472094404333688
1,1,1,0,1,0,0,0,0,1,1,1,FALSE,FALSE,2,-4.82689728424379,-1.05071045425768,3.64326181586091,0,-3.32702920338538,0,0,0,0,-2.92094837231952,-0.279083330962477,4.66654238941319
0,0,0,1,1,0,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0,0.55563786919423,-0.21498248796441,0,0,0,0,-0.227531373203017,-0.251221501177751,0.544460420578182
1,0,0,1,1,0,0,0,0,1,1,1,FALSE,FALSE,2,-0.485149108711328,0,0,0.563831307095003,-0.273473972138483,0,0,0,0,-0.291799430663299,-0.268728011566486,0.968278075461695
0,1,0,1,1,0,0,0,0,1,1,1,FALSE,FALSE,2,0,-0.174845929034311,0,0.677616159341756,-0.243815936268679,0,0,0,0,-0.247457486580515,-0.299137094501572,0.575443319912549
1,1,0,1,1,0,0,0,0,1,1,1,FALSE,FALSE,2,-0.515491734283796,-0.0471805058249292,0,0.597258426207781,-0.284912629324224,0,0,0,0,-0.301195812066431,-0.282752484973931,1.003145294679
0,0,1,1,1,0,0,0,0,1,1,1,FALSE,FALSE,3,0,0,0.70901172056262,0.372178224901008,-0.759326955737812,0,0,0,0,-0.60907279990404,-0.17901959553405,0.497773648712704
1,0,1,1,1,0,0,0,0,1,1,1,FALSE,FALSE,3,-2.10681468464925,0,1.51688415114451,0.198718900432961,-1.63357769639554,0,0,0,0,-1.32290555591306,-0.172774246205705,2.28505306302121
0,1,1,1,1,0,0,0,0,1,1,1,FALSE,FALSE,3,0,-1.65457104350297,1.80055271675735,1.24402094872919,-1.87021024671018,0,0,0,0,-1.38502648667736,-0.521289345013817,0.719090102453843
1,1,1,1,1,0,0,0,0,1,1,1,FALSE,FALSE,3,-8.87773354768065,-2.9629287867589,6.0679198676289,1.20250756510465,-6.43257849857363,0,0,0,0,-5.00657581794583,-0.765623561451606,8.42536693744175
0,0,0,0,0,1,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0,0,0,0.12159273935682,0,0,0,-0.0447046827239962,-0.0145116585478032,0.260185166320936
1,0,0,0,0,1,0,0,0,1,1,1,FALSE,FALSE,3,0.374599157574851,0,0,0,0,0.260454391052879,0,0,0,0.058409825481872,-0.104113246732116,-0.150230722961448
0,1,0,0,0,1,0,0,0,1,1,1,FALSE,FALSE,3,0,0.510663733501506,0,0,0,0.0412285647392826,0,0,0,-0.121271369488945,-0.0645085485198671,0.379237883901242
1,1,0,0,0,1,0,0,0,1,1,1,FALSE,FALSE,4,0.0651213255258947,0.509840717084751,0,0,0,0.0654981676617106,0,0,0,-0.103222266439471,-0.0800045517123045,0.307698208832422
0,0,1,0,0,1,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0.503050553333587,0,0,-0.108285330685409,0,0,0,-0.555731059858302,-0.157525490638895,0.600730055643682
1,0,1,0,0,1,0,0,0,1,1,1,FALSE,FALSE,3,-1.25877095801342,0,0.534974578213424,0,0,-0.58949240580739,0,0,0,-0.934658408229755,0.134488237934896,2.00146776871842
0,1,1,0,0,1,0,0,0,1,1,1,FALSE,FALSE,2,0,-0.190534815952223,0.629961832783513,0,0,-0.136294894943674,0,0,0,-0.656086549883971,-0.174951055065464,0.642223852588109
1,1,1,0,0,1,0,0,0,1,1,1,FALSE,FALSE,3,-1.71312885743508,-0.293819056028789,0.742204434037747,0,0,-0.806378688828737,0,0,0,-1.22618933018834,0.213020107767169,2.57105564267811
0,0,0,1,0,1,0,0,0,1,1,1,FALSE,FALSE,2,0,0,0,0.441229711143193,0,-0.138655370518832,0,0,0,-0.292655160718087,-0.176419575561999,0.645720697212495
1,0,0,1,0,1,0,0,0,1,1,1,FALSE,FALSE,2,-0.691507774220954,0,0,0.468608729919018,0,-0.411141954888881,0,0,0,-0.498389646897596,-0.0210622355918213,1.42726904567486
0,1,0,1,0,1,0,0,0,1,1,1,FALSE,FALSE,2,0,-0.275647364385789,0,0.618010979066088,0,-0.19954612207337,0,0,0,-0.350668611653737,-0.214301482770986,0.73592518798932
1,1,0,1,0,1,0,0,0,1,1,1,FALSE,FALSE,3,-1.17532070267051,-0.516674863235826,0,0.819124175483911,0,-0.715920945790646,0,0,0,-0.751072351846627,0.0166273729381592,2.14315856850802
0,0,1,1,0,1,0,0,0,1,1,1,FALSE,FALSE,3,0,0,0.377447659925199,0.135931668386307,0,-0.131064644819204,0,0,0,-0.504523988478894,-0.171697164370462,0.634475680048464
1,0,1,1,0,1,0,0,0,1,1,1,FALSE,FALSE,4,-1.12787484538629,0,0.327336531574073,0.221120184381708,0,-0.576508145807304,0,0,0,-0.811956205110794,0.0810694612446687,1.91070296746494
0,1,1,1,0,1,0,0,0,1,1,1,FALSE,FALSE,3,0,-0.516403300727987,0.527658748195418,0.34561920020758,0,-0.242117754211972,0,0,0,-0.697524002132438,-0.240786533082203,0.798991455042395
1,1,1,1,0,1,0,0,0,1,1,1,FALSE,FALSE,4,-2.41737910226037,-1.03150344881125,0.570087375040496,0.73736250183795,0,-1.30761162826649,0,0,0,-1.54895779502945,0.232054263575845,3.69843561348132
0,0,0,0,1,1,0,0,0,1,1,1,FALSE,FALSE,3,0,0,0,0,36.0754445694366,-58.9830091171121,0,0,0,-29.1334439437893,28.6768584243061,45.4899529195744
1,0,0,0,1,1,0,0,0,1,1,1,FALSE,FALSE,3,2.42562982945935,0,0,0,-1.3418340262608,3.21916766140467,0,0,0,1.70495136176513,-1.66188769512388,-4.07969866245585
0,1,0,0,1,1,0,0,0,1,1,1,FALSE,FALSE,3,0,0.621786856465725,0,0,-0.165882028716594,0.295515544659212,0,0,0,-0.00417690858016351,-0.207316729480011,0.19716896628454
1,1,0,0,1,1,0,0,0,1,1,1,FALSE,FALSE,4,0.175886335973643,0.574072009918417,0,0,-0.0979726831740415,0.256964507051815,0,0,0,-0.00336457132007841,-0.190706623920782,0.0784832842840986
0,0,1,0,1,1,0,0,0,1,1,1,FALSE,FALSE,4,0,0,0.372413309980821,0,0.201236810103591,-0.378286817800594,0,0,0,-0.585285996462229,0.039660593431691,0.764595572628082
1,0,1,0,1,1,0,0,0,1,1,1,FALSE,FALSE,3,-1.2940611218307,0,0.582474155756586,0,-0.0717908280303813,-0.506660756437124,0,0,0,-0.934738128676363,0.0723292237991443,1.98227933493022
0,1,1,0,1,1,0,0,0,1,1,1,FALSE,FALSE,4,0,-0.146679725896063,0.461019342308692,0,0.215245867108901,-0.418645561130015,0,0,0,-0.664600286372141,0.0399729095408492,0.807946272039096
1,1,1,0,1,1,0,0,0,1,1,1,FALSE,FALSE,3,-1.85359256201774,-0.334458835032194,0.875340431555251,0,-0.157900209382027,-0.654193535647287,0,0,0,-1.26668796539427,0.0871667624070538,2.60763460328246
0,0,0,1,1,1,0,0,0,1,1,1,FALSE,FALSE,3,0,0,0,0.420880575259438,0.065753076501497,-0.234380227806269,0,0,0,-0.334238622952755,-0.11665806241719,0.710378375304706
1,0,0,1,1,1,0,0,0,1,1,1,FALSE,FALSE,2,-0.525929614736572,0,0,0.51860824301591,-0.182744074783979,-0.0798533007827439,0,0,0,-0.333556794629358,-0.224353829128711,1.06043141893942
0,1,0,1,1,1,0,0,0,1,1,1,FALSE,FALSE,3,0,-0.311639332070187,0,0.63367086011257,0.0239851961858296,-0.242414986390987,0,0,0,-0.373412255314125,-0.197448205465261,0.77128903485081
1,1,0,1,1,1,0,0,0,1,1,1,FALSE,FALSE,2,-0.567818664500736,-0.0734048943867242,0,0.576513577072535,-0.212374474705693,-0.0694381388263621,0,0,0,-0.342729617705246,-0.251961206647982,1.10265947959817
0,0,1,1,1,1,0,0,0,1,1,1,FALSE,FALSE,4,0,0,0.111786619868524,0.293629918715056,0.184766986063029,-0.405395340048707,0,0,0,-0.472253259528455,-0.00709034834408863,0.824079224180475
1,0,1,1,1,1,0,0,0,1,1,1,FALSE,FALSE,4,-1.18351530600496,0,0.408709392065594,0.175551767030985,-0.0583140775569883,-0.511901651520608,0,0,0,-0.83730741347399,0.0415876240266324,1.91382143139889
0,1,1,1,1,1,0,0,0,1,1,1,FALSE,FALSE,4,0,-0.746806076556224,0.254487566290159,0.641114648473986,0.236602224029638,-0.642958608953681,0,0,0,-0.742310404664638,-0.0608257756624166,1.11518882509782
1,1,1,1,1,1,0,0,0,1,1,1,FALSE,FALSE,4,-2.33128818778548,-0.779496387679392,0.845612496223121,0.423734952070154,-0.239949791815556,-0.863153691980969,0,0,0,-1.47321534105237,0.0327078961462992,3.27450566794696
0,0,0,0,0,0,1,0,0,1,1,1,FALSE,FALSE,3,0,0,0,0,0,0,0.398934441139464,0,0,0.0832533256941215,0.0627636356138566,-0.15330454501415
1,0,0,0,0,0,1,0,0,1,1,1,FALSE,FALSE,4,0.589039667732521,0,0,0,0,0,0.241176053663229,0,0,0.114670078775529,0.143295591614838,-0.51056447413049
0,1,0,0,0,0,1,0,0,1,1,1,FALSE,FALSE,3,0,0.48282013627064,0,0,0,0,0.155714218054464,0,0,-0.0665949159227771,-0.0333699857285229,0.210485880879643
1,1,0,0,0,0,1,0,0,1,1,1,FALSE,FALSE,4,0.163044473424814,0.49631704551536,0,0,0,0,0.105248097193252,0,0,-0.0620877555927287,-0.01376632377358,0.121766882047009
0,0,1,0,0,0,1,0,0,1,1,1,FALSE,FALSE,2,0,0,0.513829552127996,0,0,0,-0.0672562831349505,0,0,-0.560372395666901,-0.261300395581135,0.634385319801613
1,0,1,0,0,0,1,0,0,1,1,1,FALSE,FALSE,3,-0.818332690709939,0,0.435774175983175,0,0,0,0.222730661559181,0,0,-0.506246024423468,-0.323952421493059,1.01105709134205
0,1,1,0,0,0,1,0,0,1,1,1,FALSE,FALSE,2,0,-0.235906583720979,0.676300638354121,0,0,0,-0.0958264044984704,0,0,-0.690668514041267,-0.316797275740002,0.705701564606404
1,1,1,0,0,0,1,0,0,1,1,1,FALSE,FALSE,3,-0.992801749139976,-0.167075157864347,0.5341989542647,0,0,0,0.264321964988042,0,0,-0.586985335725704,-0.376614203043265,1.14187176968474
0,0,0,1,0,0,1,0,0,1,1,1,FALSE,FALSE,3,0,0,0,0.433037528356154,0,0,0.206046917077247,0,0,-0.162831429641674,-0.319460907637192,0.333056316235473
1,0,0,1,0,0,1,0,0,1,1,1,FALSE,FALSE,3,-0.372146153570182,0,0,0.42262794175995,0,0,0.310352959787995,0,0,-0.176764532101087,-0.361151635133571,0.547076213775696
0,1,0,1,0,0,1,0,0,1,1,1,FALSE,FALSE,3,0,-0.61678128867805,0,0.811777541338739,0,0,0.348048124288711,0,0,-0.186635744088465,-0.530952818007928,0.293707461818548
1,1,0,1,0,0,1,0,0,1,1,1,FALSE,FALSE,3,-0.791104341689722,-0.82789444597795,0,0.919284856698701,0,0,0.618385265116981,0,0,-0.224402374643775,-0.691968406214195,0.735200281341646
0,0,1,1,0,0,1,0,0,1,1,1,FALSE,FALSE,2,0,0,0.883467224724878,-0.342815397744474,0,0,-0.249923671249271,0,0,-0.828568875821669,-0.191835775582553,0.816003108118663
1,0,1,1,0,0,1,0,0,1,1,1,FALSE,FALSE,4,-0.575996808962697,0,0.175944397713627,0.262413099406309,0,0,0.27668120152946,0,0,-0.316979717592997,-0.358571762997519,0.760489875443899
0,1,1,1,0,0,1,0,0,1,1,1,FALSE,FALSE,3,0,0.0357887168218928,0.865534648704685,-0.349043550213179,0,0,-0.248908017803261,0,0,-0.813674523895494,-0.182154492373519,0.808483493100321
1,1,1,1,0,0,1,0,0,1,1,1,FALSE,FALSE,4,-0.915350964443858,-0.756780391642292,0.138298738906731,0.750688542202343,0,0,0.565458828556497,0,0,-0.330524673427606,-0.661524202189333,0.886791848589473
0,0,0,0,1,0,1,0,0,1,1,1,FALSE,FALSE,3,0,0,0,0,0.390668904682809,0,0.228261446655941,0,0,-0.109659344051082,-0.215730750080098,0.238433627409472
1,0,0,0,1,0,1,0,0,1,1,1,FALSE,FALSE,3,-0.0716658632513931,0,0,0,0.386353399274258,0,0.249340546249655,0,0,-0.111350681494515,-0.222452343703216,0.277572553200732
0,1,0,0,1,0,1,0,0,1,1,1,FALSE,FALSE,4,0,0.323097979743932,0,0,0.200165311194911,0,0.148727142550816,0,0,-0.115865303996067,-0.144258882862791,0.290853215383888
1,1,0,0,1,0,1,0,0,1,1,1,FALSE,FALSE,4,-0.0279776223292232,0.321262961278351,0,0,0.199562537307481,0,0.157407919131831,0,0,-0.116490338457221,-0.147288845299493,0.30583493859254
0,0,1,0,1,0,1,0,0,1,1,1,FALSE,FALSE,3,0,0,1.96034744643942,0,-1.7594242577583,0,-0.611016449378095,0,0,-1.50348332059369,0.0806369029551929,1.08762690603591
1,0,1,0,1,0,1,0,0,1,1,1,FALSE,FALSE,3,-1.5753178216157,0,1.22492133949095,0,-1.04767583475413,0,0.167188061554778,0,0,-1.01776701041721,-0.178295896835893,1.62938065879902
0,1,1,0,1,0,1,0,0,1,1,1,FALSE,FALSE,3,0,-1.40142061096662,4.86898518074745,0,-4.12329512210084,0,-1.51130724045496,0,0,-3.54463186021389,0.210362716009758,2.12023817042762
1,1,1,0,1,0,1,0,0,1,1,1,FALSE,FALSE,3,-2.41473673437732,-0.492021502835691,1.85423134826006,0,-1.49834172657442,0,0.265778676161764,0,0,-1.47557183444263,-0.270724882293136,2.28059495118702
0,0,0,1,1,0,1,0,0,1,1,1,FALSE,FALSE,3,0,0,0,0.591171327128402,-0.217879972562906,0,0.230795562157186,0,0,-0.145105709577408,-0.303720037955071,0.292186065360702
1,0,0,1,1,0,1,0,0,1,1,1,FALSE,FALSE,3,-0.357484845314324,0,0,0.613411914436801,-0.262301000040466,0,0.336038012180737,0,0,-0.154876002569279,-0.340559066993406,0.489441735198895
0,1,0,1,1,0,1,0,0,1,1,1,FALSE,FALSE,3,0,-1.05101138565943,0,1.36473459201798,-0.394489562155772,0,0.492830125845999,0,0,-0.171300731514803,-0.651348497443901,0.192005901472066
1,1,0,1,1,0,1,0,0,1,1,1,FALSE,FALSE,3,-1.15898329526354,-1.62498478304874,0,1.85929439415126,-0.634953897554662,0,0.97713236336727,0,0,-0.217281999923036,-0.960627645603575,0.776808478772366
0,0,1,1,1,0,1,0,0,1,1,1,FALSE,FALSE,3,0,0,2.42287396617002,-0.195979769850333,-2.06497897112353,0,-0.809876680781969,0,0,-1.82059281506095,0.179731623675134,1.27016697469116
1,0,1,1,1,0,1,0,0,1,1,1,FALSE,FALSE,4,-0.777030860993826,0,0.378549595290068,0.516529168128799,-0.603024311472367,0,0.296956550722119,0,0,-0.428120411760078,-0.308259096005131,0.87374162636102
