"replicate_index","method","experimental_design","num_train","num_test","abundance_mae_mean_test","abundance_mae_mean_train","num_losses_mean","abundance_q95_dataset","abundance_skewness_dataset","abundance_skewness_nonzero_dataset","abundance_final_skewness_mean","abundance_final_skewness_nonzero_mean"
10,"rf","mixed",10,238565,997.864964435526,120.450948075654,7.2,4320.91419121939,4.7817491693625,0.800668208482224,3.81153356201748,-0.361751280291195
1,"naive","mixed",10,238565,1486.5149758029,1433.02925884638,6.7,4320.91419121939,4.7817491693625,0.800668208482224,4.74735312511141,0.702575582661897
2,"naive","mixed",10,238565,1486.5149758029,1561.61328323484,6.2,4320.91419121939,4.7817491693625,0.800668208482224,4.40807352363215,0.647031117029195
3,"naive","mixed",10,238565,1486.5149758029,1508.05132395005,6.7,4320.91419121939,4.7817491693625,0.800668208482224,4.13749376540189,0.0464223324531405
4,"naive","mixed",10,238565,1486.5149758029,1165.01279276174,6.8,4320.91419121939,4.7817491693625,0.800668208482224,5.01991986604627,0.695819312655531
5,"naive","mixed",10,238565,1486.5149758029,1571.38550388843,7.7,4320.91419121939,4.7817491693625,0.800668208482224,4.60584799777691,0.698765994080255
6,"naive","mixed",10,238565,1486.5149758029,1377.52029697692,6.2,4320.91419121939,4.7817491693625,0.800668208482224,4.92295603153013,1.0347149918405
7,"naive","mixed",10,238565,1486.5149758029,1655.78694678978,6.4,4320.91419121939,4.7817491693625,0.800668208482224,4.55750319212564,0.832491672354214
8,"naive","mixed",10,238565,1486.5149758029,1298.78528430336,6.9,4320.91419121939,4.7817491693625,0.800668208482224,4.9567997800618,0.726688313332401
9,"naive","mixed",10,238565,1486.5149758029,1308.47310234385,6.9,4320.91419121939,4.7817491693625,0.800668208482224,4.63264630567473,0.480102430007629
10,"naive","mixed",10,238565,1486.5149758029,1418.17841583867,6.8,4320.91419121939,4.7817491693625,0.800668208482224,4.92244684151078,0.595590748008313
1,"glv","mixed",10,238565,3694236198592438272,0.00287147913359062,6.6,4320.91419121939,4.7817491693625,0.800668208482224,5.44794005193659,1.01734381584757
2,"glv","mixed",10,238565,5.0558879817832e+24,0.927252206985864,6.3,4320.91419121939,4.7817491693625,0.800668208482224,5.06224207950226,0.828096906509638
3,"glv","mixed",10,238565,181762880892170592,22.1890306308909,6,4320.91419121939,4.7817491693625,0.800668208482224,5.00205199093821,1.03235569792512
4,"glv","mixed",10,238565,65595391505162760,0.158109487332493,6.9,4320.91419121939,4.7817491693625,0.800668208482224,4.66055489858354,0.723973936173581
5,"glv","mixed",10,238565,3.8283679246352e+25,2915.30714801046,7.5,4320.91419121939,4.7817491693625,0.800668208482224,4.71814792674314,0.602439487331149
6,"glv","mixed",10,238565,1.21715000401502e+24,7.24131482360621,7.2,4320.91419121939,4.7817491693625,0.800668208482224,4.38601069916206,0.558631331685073
7,"glv","mixed",10,238565,9.14616082419758e+26,0.325936246156847,7.9,4320.91419121939,4.7817491693625,0.800668208482224,4.71829979214535,0.52646475658462
8,"glv","mixed",10,238565,1.16331330165088e+27,319359.523773695,6.6,4320.91419121939,4.7817491693625,0.800668208482224,5.3774802323364,1.05748495651325
9,"glv","mixed",10,238565,7.36017788137932e+41,1513.59462874202,7.9,4320.91419121939,4.7817491693625,0.800668208482224,4.68586218932274,0.591176358867225
10,"glv","mixed",10,238565,6.25575180300954e+24,0.000119165947783895,5.6,4320.91419121939,4.7817491693625,0.800668208482224,5.77426647150798,1.17365891390896
2,"glv_rf_full","mixed",10,238565,530.994814107924,163.813788038842,6.8,4320.91419121939,4.7817491693625,0.800668208482224,4.56345294283915,0.716868803037268
3,"glv_rf_full","mixed",10,238565,880.265867208427,115.431154377001,7.4,4320.91419121939,4.7817491693625,0.800668208482224,4.02342162103148,-0.159754403585614
5,"glv_rf_full","mixed",10,238565,593.705182284136,238.147907640995,6.5,4320.91419121939,4.7817491693625,0.800668208482224,4.72877082715027,0.673918581991639
1,"glv_rf","prior",10,238565,5.25985391212238e+23,212.668593941972,5.6,4320.91419121939,4.7817491693625,0.800668208482224,5.69263578391668,0.915928639621562
2,"glv_rf","prior",10,238565,1.65471724102237e+41,306.980702284047,7,4320.91419121939,4.7817491693625,0.800668208482224,5.22386599452974,0.849126192200932
3,"glv_rf","prior",10,238565,1.71771623372058e+44,466.698048313698,9.9,4320.91419121939,4.7817491693625,0.800668208482224,4.79482360959144,0.837630982485283
4,"glv_rf","prior",10,238565,444469926236925888,219.965353548306,5.7,4320.91419121939,4.7817491693625,0.800668208482224,5.39561666472396,0.707953221024122
5,"glv_rf","prior",10,238565,3.4253686818769e+19,314.172092448579,5.6,4320.91419121939,4.7817491693625,0.800668208482224,5.04109147299042,0.59974222827125
6,"glv_rf","prior",10,238565,73897.7991619655,86.4966685684581,2.8,4320.91419121939,4.7817491693625,0.800668208482224,5.5861839745256,0.553717369436027
7,"glv_rf","prior",10,238565,1.07119612024318e+28,208.550656389886,5.7,4320.91419121939,4.7817491693625,0.800668208482224,5.84476086114014,0.929364113830787
8,"glv_rf","prior",10,238565,5362642425992.54,237.189904717415,6.9,4320.91419121939,4.7817491693625,0.800668208482224,4.84257385211861,0.731300861248541
9,"glv_rf","prior",10,238565,7.04462232097783e+23,258.436808523409,6.33333333333333,4320.91419121939,4.7817491693625,0.800668208482224,5.14040036620797,0.640650079990318
10,"glv_rf","prior",10,238565,2.76608956596712e+39,385.285716535558,7.88888888888889,4320.91419121939,4.7817491693625,0.800668208482224,5.07591558922161,0.771532884742632
1,"naive","prior",10,238565,1486.5149758029,1370.13731208437,8.5,4320.91419121939,4.7817491693625,0.800668208482224,4.53772504534555,0.553795135645285
2,"naive","prior",10,238565,1486.5149758029,1444.82512136156,8.5,4320.91419121939,4.7817491693625,0.800668208482224,4.37294603379897,0.450201046351698
3,"naive","prior",10,238565,1486.5149758029,1611.76236281896,9.33333333333333,4320.91419121939,4.7817491693625,0.800668208482224,4.9436265209353,0.931917992412402
4,"naive","prior",10,238565,1486.5149758029,1829.19543053277,11.2,4320.91419121939,4.7817491693625,0.800668208482224,4.38294800158067,0.790208979443964
5,"naive","prior",10,238565,1486.5149758029,888.603620378853,5.6,4320.91419121939,4.7817491693625,0.800668208482224,5.47168722540809,0.816985525984359
6,"naive","prior",10,238565,1486.5149758029,1474.51744237677,8.4,4320.91419121939,4.7817491693625,0.800668208482224,4.79298083739757,0.77607364443765
7,"naive","prior",10,238565,1486.5149758029,578.577931246157,2.8,4320.91419121939,4.7817491693625,0.800668208482224,6.33847458180008,0.840003278394004
8,"naive","prior",10,238565,1486.5149758029,632.019998467364,4.2,4320.91419121939,4.7817491693625,0.800668208482224,6.56081142234854,1.11942843413788
9,"naive","prior",10,238565,1486.5149758029,1095.90390488225,7,4320.91419121939,4.7817491693625,0.800668208482224,5.07045075908929,0.771862506670351
10,"naive","prior",10,238565,1486.5149758029,1499.33917387099,9.8,4320.91419121939,4.7817491693625,0.800668208482224,4.54728619170549,0.764604326390333
1,"glv","prior",10,238565,7.06252507551086e+39,0.202368279678702,7.1,4320.91419121939,4.7817491693625,0.800668208482224,4.79451034743448,0.539595127021256
2,"glv","prior",10,238565,7.06055423111395e+56,0.0755463117781659,8.6,4320.91419121939,4.7817491693625,0.800668208482224,4.51509971196206,0.464142725101588
3,"glv","prior",10,238565,2792773336162478080,0.342195114989073,4.2,4320.91419121939,4.7817491693625,0.800668208482224,5.99675957056083,0.897149470991966
4,"glv","prior",10,238565,51997.4868160039,4.40837236985621e-11,3.22222222222222,4320.91419121939,4.7817491693625,0.800668208482224,5.76126658785387,0.547284988793449
