"a","b","c","d","e","f","g","h","i","j","k","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
0,0,1,1,0,1,0,1,0,0,0,TRUE,TRUE,3,0,0,2.9507252952791,0.219086086563431,0,1.32299825697531,0,9.88131291682493e-324,0,0,0
1,0,1,1,0,1,0,1,0,0,0,FALSE,FALSE,3,9.60916028175293e+73,0,1.48049068183397e+74,0,0,7.6075341544755e+72,0,0,0,0,0
0,1,1,1,0,1,0,1,0,0,0,TRUE,TRUE,3,0,2.18457754361929e-119,2.9507252952791,0.219086086563431,0,1.32299825697531,0,9.88131291682493e-324,0,0,0
1,1,1,1,0,1,0,1,0,0,0,FALSE,FALSE,3,8.91047658244131e+73,0,1.37284394933594e+74,0,0,7.05438903566841e+72,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,TRUE,TRUE,3,0,0,0,0,1.29935430263296,1.25581082881638,0,0.231339510701727,0,0,0
1,0,0,0,1,1,0,1,0,0,0,TRUE,TRUE,3,1.73291253901333e-11,0,0,0,1.29935430263073,1.25581082881636,0,0.231339510699843,0,0,0
0,1,0,0,1,1,0,1,0,0,0,TRUE,TRUE,3,0,2.04821804239538,0,0,0.931616746305744,1.28021509005028,0,1.85594763879224e-26,0,0,0
1,1,0,0,1,1,0,1,0,0,0,TRUE,TRUE,3,2.37211935556954,4.64302289696155,0,0,7.801771050007e-45,1.52204054520382,0,4.94065645841247e-324,0,0,0
0,0,1,0,1,1,0,1,0,0,0,TRUE,TRUE,3,0,0,2.98453181705834,0,0.761027374919087,1.23907860988407,0,9.88131291682493e-324,0,0,0
1,0,1,0,1,1,0,1,0,0,0,FALSE,FALSE,3,2.09481985319744e+74,0,3.22750498674561e+74,0,0,1.65846058483737e+73,0,0,0,0,0
0,1,1,0,1,1,0,1,0,0,0,TRUE,TRUE,3,0,1.11844967147037e-148,2.98453181705834,0,0.761027374919087,1.23907860988407,0,9.88131291682493e-324,0,0,0
1,1,1,0,1,1,0,1,0,0,0,FALSE,FALSE,3,2.34724423735892e+74,0,3.61641716810282e+74,0,0,1.8583039704846e+73,0,0,0,0,0
0,0,0,1,1,1,0,1,0,0,0,TRUE,TRUE,4,0,0,0,0.600070016726366,1.31651211906971,1.50450912991086,0,0.0695517069596822,0,0,0
1,0,0,1,1,1,0,1,0,0,0,TRUE,TRUE,5,0.451179726552809,0,0,0.528826508696107,1.25714637331155,1.47485864704369,0,0.0408662026776558,0,0,0
0,1,0,1,1,1,0,1,0,0,0,TRUE,TRUE,4,0,2.35098508920747,0,0.228047666631479,0.829127899776424,1.41449806273568,0,3.71866523167596e-230,0,0,0
1,1,0,1,1,1,0,1,0,0,0,FALSE,FALSE,3,2.37211935556954,4.64302289696155,0,2.38038492715588e-218,3.67817863695697e-45,1.52204054520382,0,-4.94065645841247e-324,0,0,0
0,0,1,1,1,1,0,1,0,0,0,TRUE,TRUE,4,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,0,9.88131291682493e-324,0,0,0
1,0,1,1,1,1,0,1,0,0,0,FALSE,FALSE,3,1.34321873046015e+76,0,2.06950738233317e+76,0,0,1.06342095139255e+75,0,0,0,0,0
0,1,1,1,1,1,0,1,0,0,0,TRUE,TRUE,4,0,8.53574238725643e-139,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,0,9.88131291682493e-324,0,0,0
1,1,1,1,1,1,0,1,0,0,0,FALSE,FALSE,3,7.15351571672413e+73,0,1.10214764354317e+74,0,0,5.66341007370863e+72,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,TRUE,TRUE,2,0,0,0,0,0,0,0.0879603826359452,0.218876653431363,0,0,0
1,0,0,0,0,0,1,1,0,0,0,TRUE,TRUE,2,1.7835597612036,0,0,0,0,0,1.0815704116787e-307,0.0302409502430464,0,0,0
0,1,0,0,0,0,1,1,0,0,0,TRUE,TRUE,1,0,2.95766993993707,0,0,0,0,1.48219693752374e-323,1.03745611652462e-168,0,0,0
1,1,0,0,0,0,1,1,0,0,0,FALSE,FALSE,2,3.75682052932352,6.4819680278804,0,0,0,0,0,4.94065645841247e-324,0,0,0
0,0,1,0,0,0,1,1,0,0,0,TRUE,TRUE,1,0,0,3.50423145050186,0,0,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,0,1,0,0,0,1,1,0,0,0,FALSE,FALSE,2,1.69462544310494e+103,0,2.573192210429e+103,0,0,0,4.94065645841247e-324,0,0,0,0
0,1,1,0,0,0,1,1,0,0,0,TRUE,TRUE,1,0,1.1441677843305e-154,3.50423145050186,0,0,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,1,1,0,0,0,1,1,0,0,0,FALSE,FALSE,2,6.74301614684413e+66,0,1.02388859405211e+67,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,0,0,0,TRUE,TRUE,3,0,0,0,0.641982115841747,0,0,0.05345596463445,0.058869268108643,0,0,0
1,0,0,1,0,0,1,1,0,0,0,TRUE,TRUE,2,2.05840496549527,0,0,0.24207634120881,0,0,2.47032822920623e-323,5.04173054579638e-98,0,0,0
0,1,0,1,0,0,1,1,0,0,0,TRUE,TRUE,2,0,3.06280969210226,0,0.0798386201737919,0,0,1.48219693752374e-323,2.25005210572203e-227,0,0,0
1,1,0,1,0,0,1,1,0,0,0,FALSE,FALSE,2,3.75682052932352,6.4819680278804,0,1.97626258336499e-323,0,0,0,4.94065645841247e-324,0,0,0
0,0,1,1,0,0,1,1,0,0,0,FALSE,FALSE,2,0,0,3.50450545882355,0.0606863667341501,0,0,-9.88131291682493e-324,-9.88131291682493e-324,0,0,0
1,0,1,1,0,0,1,1,0,0,0,FALSE,FALSE,2,3.02618191680057e+75,0,4.59508487101733e+75,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,1,0,0,0,FALSE,FALSE,2,0,1.93085877827044e-153,3.50450545882355,0.0606863667341501,0,0,-9.88131291682493e-324,-9.88131291682493e-324,0,0,0
1,1,1,1,0,0,1,1,0,0,0,FALSE,FALSE,2,1.8792810457024e+71,0,2.8535812250925e+71,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0,TRUE,TRUE,2,0,0,0,0,0.793276693337161,0,1.46973959523681e-145,0.291723769360176,0,0,0
1,0,0,0,1,0,1,1,0,0,0,TRUE,TRUE,3,1.16965645329833,0,0,0,0.644784752052012,0,2.47032822920623e-323,0.167546502261162,0,0,0
0,1,0,0,1,0,1,1,0,0,0,TRUE,TRUE,2,0,2.83467550777228,0,0,0.251670587576603,0,1.48219693752374e-323,1.46749093647403e-89,0,0,0
1,1,0,0,1,0,1,1,0,0,0,FALSE,FALSE,2,3.75682052932352,6.4819680278804,0,0,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,0
0,0,1,0,1,0,1,1,0,0,0,TRUE,TRUE,2,0,0,3.50414098763227,0,0.182760175104084,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,0,1,0,1,0,1,1,0,0,0,FALSE,FALSE,2,2.10861335300758e+103,0,3.20180927109423e+103,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,0,0,TRUE,TRUE,2,0,1.75118517308292e-161,3.50414098763227,0,0.182760175104084,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,1,1,0,1,0,1,1,0,0,0,FALSE,FALSE,2,3.01304435798462e+74,0,4.57513623626309e+74,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,1,0,0,0,TRUE,TRUE,3,0,0,0,0.513073706056409,0.722254376938897,0,2.01124465553739e-144,0.163616155580474,0,0,0
1,0,0,1,1,0,1,1,0,0,0,TRUE,TRUE,4,1.5810145889986,0,0,0.269431610053396,0.55526529361031,0,1.97626258336499e-323,0.0566009686694241,0,0,0
0,1,0,1,1,0,1,1,0,0,0,TRUE,TRUE,3,0,2.97610741323815,0,0.0837181991099867,0.187863839342068,0,1.48219693752374e-323,6.23203589004396e-168,0,0,0
1,1,0,1,1,0,1,1,0,0,0,FALSE,FALSE,2,3.75682052932352,6.4819680278804,0,1.97626258336499e-323,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,0
0,0,1,1,1,0,1,1,0,0,0,TRUE,TRUE,3,0,0,3.50437374395616,0.0498190927017857,0.166970844527518,0,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,0,1,1,1,0,1,1,0,0,0,FALSE,FALSE,2,2.85300176488274e+75,0,4.33212067457539e+75,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,0,0,0,FALSE,FALSE,3,0,7.44962737519092e-158,3.50437374395616,0.0498190927017857,0.166970844527518,0,-9.88131291682493e-324,-9.88131291682493e-324,0,0,0
1,1,1,1,1,0,1,1,0,0,0,FALSE,FALSE,2,3.54149865007196e+103,0,5.37756397833422e+103,0,0,0,0,-2.61500445553652e-264,0,0,0
0,0,0,0,0,1,1,1,0,0,0,TRUE,TRUE,2,0,0,0,0,0,1.14433603045498,1.17658329345384e-13,0.0770759608978089,0,0,0
1,0,0,0,0,1,1,1,0,0,0,TRUE,TRUE,2,1.15875489248297,0,0,0,0,1.16802443102601,8.08206127258227e-255,5.38997807881578e-58,0,0,0
0,1,0,0,0,1,1,1,0,0,0,TRUE,TRUE,2,0,2.50579461972553,0,0,0,1.27377592950788,1.48219693752374e-323,6.98112781311098e-318,0,0,0
1,1,0,0,0,1,1,1,0,0,0,TRUE,TRUE,3,2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,4.94065645841247e-324,4.94065645841247e-324,0,0,0
0,0,1,0,0,1,1,1,0,0,0,TRUE,TRUE,2,0,0,2.99696410222578,0,0,1.21031457190054,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,0,1,0,0,1,1,1,0,0,0,FALSE,FALSE,3,9.67379984579287e+73,0,1.49044974895663e+74,0,0,7.6587090414315e+72,0,0,0,0,0
0,1,1,0,0,1,1,1,0,0,0,TRUE,TRUE,2,0,9.05088757103668e-133,2.99696410222578,0,0,1.21031457190054,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,1,1,0,0,1,1,1,0,0,0,FALSE,FALSE,3,1.01268547921516e+74,0,1.56025227142227e+74,0,0,8.01739084891729e+72,0,0,0,0,0
0,0,0,1,0,1,1,1,0,0,0,TRUE,TRUE,2,0,0,0,0.723289691988043,0,1.49046283171865,2.34318014200024e-86,6.93034697116759e-238,0,0,0
1,0,0,1,0,1,1,1,0,0,0,TRUE,TRUE,3,1.49259291114386,0,0,0.423467333286121,0,1.40441818286421,2.47032822920623e-323,2.47032822920623e-323,0,0,0
0,1,0,1,0,1,1,1,0,0,0,TRUE,TRUE,3,0,2.73754791120529,0,0.209369608941227,0,1.39771092923218,1.48219693752374e-323,1.97626258336499e-323,0,0,0
1,1,0,1,0,1,1,1,0,0,0,TRUE,TRUE,3,2.37211935556954,4.64302289696155,0,8.8126031452737e-215,0,1.52204054520382,4.94065645841247e-324,4.94065645841247e-324,0,0,0
0,0,1,1,0,1,1,1,0,0,0,TRUE,TRUE,3,0,0,2.9507252952791,0.219086086563431,0,1.32299825697531,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,0,1,1,0,1,1,1,0,0,0,FALSE,FALSE,3,7.23290669681025e+73,0,1.11437947263047e+74,0,0,5.7262635983512e+72,0,0,0,0,0
0,1,1,1,0,1,1,1,0,0,0,TRUE,TRUE,3,0,2.3130310942622e-119,2.9507252952791,0.219086086563431,0,1.32299825697531,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,1,1,1,0,1,1,1,0,0,0,FALSE,FALSE,3,8.61026592584784e+73,0,1.32659026361923e+74,0,0,6.81671344731201e+72,0,0,0,0,0
0,0,0,0,1,1,1,1,0,0,0,TRUE,TRUE,3,0,0,0,0,1.29935430263296,1.25581082881638,2.47032822920623e-323,0.231339510701727,0,0,0
1,0,0,0,1,1,1,1,0,0,0,TRUE,TRUE,3,1.71315850843074e-11,0,0,0,1.29935430263075,1.25581082881636,2.47032822920623e-323,0.231339510699864,0,0,0
0,1,0,0,1,1,1,1,0,0,0,TRUE,TRUE,3,0,2.04821804239538,0,0,0.931616746305744,1.28021509005028,1.48219693752374e-323,1.97870710148528e-26,0,0,0
1,1,0,0,1,1,1,1,0,0,0,FALSE,FALSE,3,2.37211935556954,4.64302289696155,0,0,8.70749698892202e-45,1.52204054520382,0,-4.94065645841247e-324,0,0,0
0,0,1,0,1,1,1,1,0,0,0,TRUE,TRUE,3,0,0,2.98453181705834,0,0.761027374919087,1.23907860988407,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,0,1,0,1,1,1,1,0,0,0,FALSE,FALSE,3,9.0970226784975e+73,0,1.40158524918374e+74,0,0,7.20207684142145e+72,0,0,0,0,0
0,1,1,0,1,1,1,1,0,0,0,TRUE,TRUE,3,0,1.1045144201476e-148,2.98453181705834,0,0.761027374919087,1.23907860988407,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,1,1,0,1,1,1,1,0,0,0,FALSE,FALSE,3,1.79504089704129e+74,0,2.76563325374741e+74,0,0,1.42112677200875e+73,0,0,0,0,0
0,0,0,1,1,1,1,1,0,0,0,TRUE,TRUE,4,0,0,0,0.600070016726363,1.31651211906971,1.50450912991086,2.47032822920623e-323,0.0695517069596832,0,0,0
1,0,0,1,1,1,1,1,0,0,0,TRUE,TRUE,5,0.451179726552809,0,0,0.528826508696107,1.25714637331155,1.47485864704369,1.97626258336499e-323,0.0408662026776558,0,0,0
0,1,0,1,1,1,1,1,0,0,0,TRUE,TRUE,4,0,2.35098508920747,0,0.228047666631479,0.829127899776424,1.41449806273568,9.88131291682493e-324,5.11021360745097e-230,0,0,0
1,1,0,1,1,1,1,1,0,0,0,FALSE,FALSE,3,2.37211935556954,4.64302289696155,0,3.05436485677063e-218,3.89235611467764e-45,1.52204054520382,0,4.94065645841247e-324,0,0,0
0,0,1,1,1,1,1,1,0,0,0,TRUE,TRUE,4,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,0,1,1,1,1,1,1,0,0,0,FALSE,FALSE,3,9.13938336290211e+73,0,1.40811179226335e+74,0,0,7.23561362756646e+72,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0,0,TRUE,TRUE,4,0,8.78813395477629e-139,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,9.88131291682493e-324,9.88131291682493e-324,0,0,0
1,1,1,1,1,1,1,1,0,0,0,FALSE,FALSE,3,1.46777535847436e+74,0,2.26141273277873e+74,0,0,1.16203194069882e+73,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,TRUE,TRUE,1,0,0,0,0,0,0,0,0,7.02609163453778,0,0
1,0,0,0,0,0,0,0,1,0,0,TRUE,TRUE,2,0.237960439732357,0,0,0,0,0,0,0,8.50403655162383,0,0
0,1,0,0,0,0,0,0,1,0,0,TRUE,TRUE,2,0,0.266779522538217,0,0,0,0,0,0,8.46750955152454,0,0
1,1,0,0,0,0,0,0,1,0,0,TRUE,TRUE,3,0.173554801944776,0.200625584960174,0,0,0,0,0,0,9.18800671392584,0,0
0,0,1,0,0,0,0,0,1,0,0,TRUE,TRUE,2,0,0,0.0149554236230867,0,0,0,0,0,7.10455950476387,0,0
1,0,1,0,0,0,0,0,1,0,0,TRUE,TRUE,2,0.237960439732351,0,2.76562775991437e-14,0,0,0,0,0,8.50403655162394,0,0
0,1,1,0,0,0,0,0,1,0,0,TRUE,TRUE,2,0,0.266779522538214,7.16873634594006e-35,0,0,0,0,0,8.46750955152449,0,0
1,1,1,0,0,0,0,0,1,0,0,TRUE,TRUE,3,0.173554801944783,0.20062558496017,7.38138807596778e-37,0,0,0,0,0,9.18800671392583,0,0
0,0,0,1,0,0,0,0,1,0,0,TRUE,TRUE,1,0,0,0,2.16697415913953e-43,0,0,0,0,7.0260916345378,0,0
1,0,0,1,0,0,0,0,1,0,0,TRUE,TRUE,2,0.237960439732357,0,0,6.98350370074869e-119,0,0,0,0,8.50403655162383,0,0
0,1,0,1,0,0,0,0,1,0,0,TRUE,TRUE,2,0,0.266779522538217,0,1.07613163620436e-118,0,0,0,0,8.46750955152454,0,0
1,1,0,1,0,0,0,0,1,0,0,TRUE,TRUE,3,0.173554801944776,0.200625584960174,0,7.93528076347589e-156,0,0,0,0,9.18800671392584,0,0
0,0,1,1,0,0,0,0,1,0,0,TRUE,TRUE,2,0,0,0.014954078590998,7.91836618671422e-50,0,0,0,0,7.10455234848448,0,0
1,0,1,1,0,0,0,0,1,0,0,TRUE,TRUE,2,0.237960439732351,0,2.63933812105357e-14,1.42401430586333e-120,0,0,0,0,8.50403655162393,0,0
0,1,1,1,0,0,0,0,1,0,0,TRUE,TRUE,2,0,0.266779522538214,4.1762348615503e-35,5.97558035944667e-118,0,0,0,0,8.46750955152449,0,0
1,1,1,1,0,0,0,0,1,0,0,TRUE,TRUE,3,0.173554801944783,0.20062558496017,5.20651916978242e-37,1.38234248786486e-155,0,0,0,0,9.18800671392584,0,0
0,0,0,0,1,0,0,0,1,0,0,TRUE,TRUE,1,0,0,0,0,1.84029188801908e-06,0,0,0,7.02609694918167,0,0
1,0,0,0,1,0,0,0,1,0,0,TRUE,TRUE,2,0.237960439732357,0,0,0,6.10717998804321e-86,0,0,0,8.50403655162383,0,0
0,1,0,0,1,0,0,0,1,0,0,TRUE,TRUE,2,0,0.266779522538217,0,0,5.85771760811804e-92,0,0,0,8.46750955152454,0,0
1,1,0,0,1,0,0,0,1,0,0,TRUE,TRUE,3,0.173554801944776,0.200625584960174,0,0,3.3494477694301e-130,0,0,0,9.18800671392584,0,0
0,0,1,0,1,0,0,0,1,0,0,TRUE,TRUE,2,0,0,0.014954942712716,0,3.02320238735839e-13,0,0,0,7.10455694606611,0,0
1,0,1,0,1,0,0,0,1,0,0,TRUE,TRUE,2,0.237960439732351,0,2.80896606293632e-14,0,2.35282648707482e-88,0,0,0,8.50403655162394,0,0
0,1,1,0,1,0,0,0,1,0,0,TRUE,TRUE,2,0,0.266779522538214,7.33514077334815e-35,0,6.54918982302949e-91,0,0,0,8.46750955152449,0,0
1,1,1,0,1,0,0,0,1,0,0,TRUE,TRUE,3,0.173554801944783,0.20062558496017,7.6609735489104e-37,0,6.9212936421053e-130,0,0,0,9.18800671392584,0,0
0,0,0,1,1,0,0,0,1,0,0,TRUE,TRUE,1,0,0,0,1.15325167388374e-43,1.47663719297599e-06,0,0,0,7.02609589896631,0,0
1,0,0,1,1,0,0,0,1,0,0,TRUE,TRUE,2,0.237960439732357,0,0,1.01014528671249e-118,1.85870140346375e-86,0,0,0,8.50403655162383,0,0
0,1,0,1,1,0,0,0,1,0,0,TRUE,TRUE,2,0,0.266779522538217,0,1.25302639269961e-118,2.81484806165634e-92,0,0,0,8.46750955152454,0,0
1,1,0,1,1,0,0,0,1,0,0,TRUE,TRUE,3,0.173554801944776,0.200625584960174,0,1.16237116140333e-155,1.79466847941529e-130,0,0,0,9.18800671392584,0,0
0,0,1,1,1,0,0,0,1,0,0,TRUE,TRUE,2,0,0,0.014953688098507,7.79938839062861e-50,3.25246745098597e-13,0,0,0,7.10455027086309,0,0
1,0,1,1,1,0,0,0,1,0,0,TRUE,TRUE,2,0.237960439732351,0,2.66831784749006e-14,1.9858906046661e-120,2.14877802640675e-88,0,0,0,8.50403655162393,0,0
0,1,1,1,1,0,0,0,1,0,0,TRUE,TRUE,2,0,0.266779522538214,4.36075665464367e-35,6.54661368792459e-118,1.93312237640064e-91,0,0,0,8.46750955152449,0,0
1,1,1,1,1,0,0,0,1,0,0,TRUE,TRUE,3,0.173554801944783,0.20062558496017,5.38459509494971e-37,1.87636588967406e-155,3.57025955093987e-130,0,0,0,9.18800671392584,0,0
0,0,0,0,0,1,0,0,1,0,0,TRUE,TRUE,2,0,0,0,0,0,2.13115877519993,0,0,13.320395414246,0,0
1,0,0,0,0,1,0,0,1,0,0,TRUE,TRUE,2,2.22298582329833e-158,0,0,0,0,2.13115877519994,0,0,13.320395414246,0,0
0,1,0,0,0,1,0,0,1,0,0,TRUE,TRUE,2,0,2.37233915819733e-93,0,0,0,2.13115877519994,0,0,13.320395414246,0,0
1,1,0,0,0,1,0,0,1,0,0,TRUE,TRUE,2,1.0518208178059e-161,1.51534789746862e-93,0,0,0,2.13115877519994,0,0,13.320395414246,0,0
0,0,1,0,0,1,0,0,1,0,0,TRUE,TRUE,2,0,0,1.18423855903519e-170,0,0,2.13115877519994,0,0,13.320395414246,0,0
1,0,1,0,0,1,0,0,1,0,0,TRUE,TRUE,2,9.77274209894181e-159,0,4.39742443161881e-171,0,0,2.13115877519994,0,0,13.320395414246,0,0
0,1,1,0,0,1,0,0,1,0,0,TRUE,TRUE,2,0,1.08322929326502e-93,2.39548871015921e-174,0,0,2.13115877519994,0,0,13.320395414246,0,0
1,1,1,0,0,1,0,0,1,0,0,TRUE,TRUE,2,1.00555953146103e-161,6.5259418866664e-94,1.12461260696214e-174,0,0,2.13115877519994,0,0,13.320395414246,0,0
0,0,0,1,0,1,0,0,1,0,0,TRUE,TRUE,2,0,0,0,1.44046826451699e-244,0,2.13115877519994,0,0,13.320395414246,0,0
1,0,0,1,0,1,0,0,1,0,0,TRUE,TRUE,2,1.12114980228411e-158,0,0,1.86570508153077e-245,0,2.13115877519994,0,0,13.320395414246,0,0
0,1,0,1,0,1,0,0,1,0,0,TRUE,TRUE,2,0,1.61105201869125e-93,0,1.31959256744745e-252,0,2.13115877519994,0,0,13.320395414246,0,0
1,1,0,1,0,1,0,0,1,0,0,TRUE,TRUE,2,7.43454886960798e-162,1.18014816860841e-93,0,2.25895350778853e-253,0,2.13115877519994,0,0,13.320395414246,0,0
0,0,1,1,0,1,0,0,1,0,0,TRUE,TRUE,2,0,0,5.1226187186532e-171,2.7501105608958e-245,0,2.13115877519994,0,0,13.320395414246,0,0
1,0,1,1,0,1,0,0,1,0,0,TRUE,TRUE,2,7.23073038757048e-159,0,2.75497370506436e-171,2.47837671320041e-246,0,2.13115877519994,0,0,13.320395414246,0,0
0,1,1,1,0,1,0,0,1,0,0,TRUE,TRUE,2,0,9.29477273667957e-94,1.16046068975819e-174,1.09585028927819e-252,0,2.13115877519994,0,0,13.320395414246,0,0
1,1,1,1,0,1,0,0,1,0,0,TRUE,TRUE,2,7.60157042231189e-162,6.19204800609272e-94,7.1625840158681e-175,1.34337737749825e-253,0,2.13115877519994,0,0,13.320395414246,0,0
0,0,0,0,1,1,0,0,1,0,0,TRUE,TRUE,2,0,0,0,0,1.67823220317421e-42,2.13115877519994,0,0,13.320395414246,0,0
1,0,0,0,1,1,0,0,1,0,0,TRUE,TRUE,2,1.61537345484884e-161,0,0,0,1.09003613625858e-42,2.13115877519994,0,0,13.320395414246,0,0
0,1,0,0,1,1,0,0,1,0,0,TRUE,TRUE,2,0,1.82410009909479e-93,0,0,4.35227844263743e-43,2.13115877519994,0,0,13.320395414246,0,0
1,1,0,0,1,1,0,0,1,0,0,TRUE,TRUE,2,8.35012377796382e-162,1.41272646906166e-93,0,0,1.60980001729646e-43,2.13115877519994,0,0,13.320395414246,0,0
0,0,1,0,1,1,0,0,1,0,0,TRUE,TRUE,2,0,0,4.27963885787909e-174,0,7.9965887342818e-43,2.13115877519994,0,0,13.320395414246,0,0
1,0,1,0,1,1,0,0,1,0,0,TRUE,TRUE,2,1.27786271112001e-161,0,2.40674518808441e-174,0,2.38380536417676e-43,2.13115877519994,0,0,13.320395414246,0,0
0,1,1,0,1,1,0,0,1,0,0,TRUE,TRUE,2,0,8.76565929677934e-94,1.9417800936145e-174,0,3.70817798805318e-43,2.13115877519994,0,0,13.320395414246,0,0
1,1,1,0,1,1,0,0,1,0,0,TRUE,TRUE,2,8.71042258155586e-162,6.31191039786484e-94,1.13449371196501e-174,0,8.98576966400682e-44,2.13115877519994,0,0,13.320395414246,0,0
0,0,0,1,1,1,0,0,1,0,0,TRUE,TRUE,2,0,0,0,1.01115521882194e-251,1.08438478409053e-42,2.13115877519994,0,0,13.320395414246,0,0
1,0,0,1,1,1,0,0,1,0,0,TRUE,TRUE,2,1.16417263234071e-161,0,0,3.09847191776849e-252,6.23661893568284e-43,2.13115877519994,0,0,13.320395414246,0,0
0,1,0,1,1,1,0,0,1,0,0,TRUE,TRUE,2,0,1.376883263458e-93,0,1.14424344939575e-252,2.57521352536767e-43,2.13115877519994,0,0,13.320395414246,0,0
1,1,0,1,1,1,0,0,1,0,0,TRUE,TRUE,2,6.36561000981402e-162,1.12425246363369e-93,0,2.81675413184571e-253,9.33721860691296e-44,2.13115877519994,0,0,13.320395414246,0,0
0,0,1,1,1,1,0,0,1,0,0,TRUE,TRUE,2,0,0,2.19080239155625e-174,3.1569762079927e-252,5.84192416775804e-43,2.13115877519994,0,0,13.320395414246,0,0
1,0,1,1,1,1,0,0,1,0,0,TRUE,TRUE,2,9.90461173087603e-162,0,1.50344811739169e-174,5.45020672060279e-253,1.74910290680173e-43,2.13115877519994,0,0,13.320395414246,0,0
0,1,1,1,1,1,0,0,1,0,0,TRUE,TRUE,2,0,8.06198417900184e-94,1.04310800897873e-174,9.11504944894976e-253,2.30695627428915e-43,2.13115877519994,0,0,13.320395414246,0,0
1,1,1,1,1,1,0,0,1,0,0,TRUE,TRUE,2,6.80602968661221e-162,6.01085848014248e-94,7.23502666945316e-175,1.62361537189918e-253,6.01456578192021e-44,2.13115877519994,0,0,13.320395414246,0,0
0,0,0,0,0,0,1,0,1,0,0,TRUE,TRUE,1,0,0,0,0,0,0,1.97626258336499e-323,0,7.02609163453778,0,0
1,0,0,0,0,0,1,0,1,0,0,TRUE,TRUE,2,0.237960439732357,0,0,0,0,0,1.48219693752374e-323,0,8.50403655162383,0,0
0,1,0,0,0,0,1,0,1,0,0,TRUE,TRUE,2,0,0.266779522538217,0,0,0,0,1.48219693752374e-323,0,8.46750955152454,0,0
1,1,0,0,0,0,1,0,1,0,0,TRUE,TRUE,3,0.173554801944776,0.200625584960174,0,0,0,0,9.88131291682493e-324,0,9.18800671392584,0,0
0,0,1,0,0,0,1,0,1,0,0,TRUE,TRUE,2,0,0,0.0149556031761149,0,0,0,1.97626258336499e-323,0,7.10456046008198,0,0
1,0,1,0,0,0,1,0,1,0,0,FALSE,FALSE,2,0.237960439732351,0,2.7846781034781e-14,0,0,0,-1.48219693752374e-323,0,8.50403655162394,0,0
0,1,1,0,0,0,1,0,1,0,0,TRUE,TRUE,2,0,0.266779522538214,8.111357358973e-35,0,0,0,1.48219693752374e-323,0,8.46750955152449,0,0
1,1,1,0,0,0,1,0,1,0,0,TRUE,TRUE,3,0.173554801944783,0.20062558496017,7.99334592049849e-37,0,0,0,9.88131291682493e-324,0,9.18800671392584,0,0
0,0,0,1,0,0,1,0,1,0,0,TRUE,TRUE,1,0,0,0,2.23731462754933e-43,0,0,1.97626258336499e-323,0,7.0260916345378,0,0
1,0,0,1,0,0,1,0,1,0,0,TRUE,TRUE,2,0.237960439732357,0,0,7.75590809284391e-119,0,0,1.48219693752374e-323,0,8.50403655162383,0,0
0,1,0,1,0,0,1,0,1,0,0,TRUE,TRUE,2,0,0.266779522538217,0,1.33322379050418e-118,0,0,1.48219693752374e-323,0,8.46750955152454,0,0
1,1,0,1,0,0,1,0,1,0,0,TRUE,TRUE,3,0.173554801944776,0.200625584960174,0,9.41403849053116e-156,0,0,9.88131291682493e-324,0,9.18800671392584,0,0
0,0,1,1,0,0,1,0,1,0,0,TRUE,TRUE,2,0,0,0.0149540308252976,9.17530513524383e-50,0,0,1.97626258336499e-323,0,7.10455209434612,0,0
