"a","b","c","d","e","f","g","h","i","j","k","l","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0,0,1,0,1,1,0,0,1,0,1,1,TRUE,TRUE,3,0,0,0.43476832717746,0,0.147087350124793,4.43908324920196e-248,0,0,0.647655886953649,0,8.71095916503836e-124,1.84749352518841e-200
1,0,1,0,1,1,0,0,1,0,1,1,TRUE,TRUE,3,0.719509539053289,0,5.75227394602059e-07,0,0.51532693587147,2.47032822920623e-323,0,0,0.491558546980353,0,3.79360148066861e-154,5.82217909428009e-295
0,1,1,0,1,1,0,0,1,0,1,1,TRUE,TRUE,3,0,3.42674240788065e-16,0.434768325461749,0,0.147087352529354,2.04805426726654e-248,0,0,0.64765588663668,0,4.01646657417618e-123,1.31503334890735e-200
1,1,1,0,1,1,0,0,1,0,1,1,TRUE,TRUE,3,0.719509534251957,1.35515485388809e-10,4.47524640270991e-07,0,0.51532709077867,2.47032822920623e-323,0,0,0.491558510205266,0,9.83154449436916e-154,2.84836071561665e-295
0,0,0,1,1,1,0,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,1.14149069975412e-166,7.92287630977399e-264
1,0,0,1,1,1,0,0,1,0,1,1,TRUE,TRUE,4,0.777977269266948,0,0,0.111768694679855,0.40330470207851,1.97626258336499e-323,0,0,0.590653165531019,0,8.16649347368759e-174,2.47032822920623e-323
0,1,0,1,1,1,0,0,1,0,1,1,TRUE,TRUE,3,0,1.13789401126938e-44,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,2.80008614371437e-166,1.00026331934741e-263
1,1,0,1,1,1,0,0,1,0,1,1,TRUE,TRUE,4,0.777977269266948,4.1189133896562e-38,0,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.60559170344242e-173,2.47032822920623e-323
0,0,1,1,1,1,0,0,1,0,1,1,TRUE,TRUE,3,0,0,2.88796637589151e-12,0.296007405231837,0.388115804121709,2.47032822920623e-323,0,0,0.781240012617621,0,2.02996284652051e-166,4.43746097640677e-264
1,0,1,1,1,1,0,0,1,0,1,1,TRUE,TRUE,4,0.777977269266948,0,2.72179485272501e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.03568685991216e-173,2.47032822920623e-323
0,1,1,1,1,1,0,0,1,0,1,1,TRUE,TRUE,3,0,7.47665901413785e-45,2.96701923206583e-12,0.296007405231829,0.388115804121616,2.47032822920623e-323,0,0,0.781240012617633,0,4.20414907453434e-166,5.60970981898401e-264
1,1,1,1,1,1,0,0,1,0,1,1,TRUE,TRUE,4,0.777977269266948,3.70303775812006e-38,2.81541695552123e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.84135512716384e-173,2.47032822920623e-323
0,0,0,0,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0,0,0.350450516464808,0,0.163078016980952,0,0.0159789915024313,3.7644336268613e-95
1,0,0,0,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0.418880527168264,0,0,0,0,0,0.245350582858336,0,0.197335737539027,0,2.79375594757231e-16,7.06708099953264e-170
0,1,0,0,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0.45591559524274,0,0,0,0,0.186616506065774,0,0.494480083994745,0,2.83542153293753e-22,2.98665151547611e-192
1,1,0,0,0,0,1,0,1,0,1,1,TRUE,TRUE,4,0.619995116997151,0.35026805067263,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,6.34484545642855e-48,1.31458326960195e-282
0,0,1,0,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0.342255473177365,0,0,0,0.325193651321926,0,0.486297951420366,0,1.79124509890668e-113,5.49357167422858e-229
1,0,1,0,0,0,1,0,1,0,1,1,TRUE,TRUE,4,0.614895990392232,0,0.262868160149034,0,0,0,0.182855920721107,0,0.455462397515364,0,7.37916556379833e-119,2.85234273070787e-314
0,1,1,0,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,4.42467859898892e-06,0.342253168479863,0,0,0,0.325192217976772,0,0.486298984156282,0,1.60615444626019e-113,8.42292318122056e-235
1,1,1,0,0,0,1,0,1,0,1,1,TRUE,TRUE,4,0.614904908968882,5.12752283730879e-05,0.262840424754877,0,0,0,0.182837105102261,0,0.455474006431648,0,2.00243759557853e-117,1.8498621481823e-314
0,0,0,1,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0.482581502736361,0,0,0.367295156831126,0,0.835914156274976,0,3.19266997512186e-202,1.97626258336499e-323
1,0,0,1,0,0,1,0,1,0,1,1,TRUE,TRUE,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935018,0,0.684792909150441,0,7.7266572316477e-179,1.97626258336499e-323
0,1,0,1,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,3.22635749625036e-101,0,0.482581502736361,0,0,0.367295156831125,0,0.835914156274976,0,4.43176920962551e-202,1.97626258336499e-323
1,1,0,1,0,0,1,0,1,0,1,1,TRUE,TRUE,4,0.789044319253964,1.88288846141389e-69,0,0.333530348683293,0,0,0.171869611935016,0,0.684792909150441,0,5.496278501923e-182,1.97626258336499e-323
0,0,1,1,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0,9.49259474646837e-75,0.482581502736361,0,0,0.367295156831125,0,0.835914156274976,0,9.45164984623865e-207,1.97626258336499e-323
1,0,1,1,0,0,1,0,1,0,1,1,TRUE,TRUE,4,0.789044319253964,0,1.31342339020807e-50,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,3.00282855921453e-182,1.97626258336499e-323
0,1,1,1,0,0,1,0,1,0,1,1,TRUE,TRUE,3,0,2.71975821080227e-102,1.14952138610713e-74,0.482581502736361,0,0,0.367295156831125,0,0.835914156274976,0,1.69695066977084e-206,1.97626258336499e-323
1,1,1,1,0,0,1,0,1,0,1,1,TRUE,TRUE,4,0.789044319253964,1.88694538191823e-69,1.59988833862437e-50,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,5.57054911411526e-182,1.97626258336499e-323
0,0,0,0,1,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0.672968782474368,0,0.323870632593137,0,0.526844804721963,0,3.94560215572774e-195,1.19778503870334e-246
1,0,0,0,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0.72520121406599,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688231,0,1.26026730815279e-187,2.47032822920623e-323
0,1,0,0,1,0,1,0,1,0,1,1,TRUE,TRUE,3,0,6.89715691641166e-48,0,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,5.59905974739558e-199,1.46831136056054e-253
1,1,0,0,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0.725201214065991,6.61112967374678e-44,0,0,0.522942247997358,0,0.155264608775061,0,0.497551351688232,0,3.46782333161115e-191,2.47032822920623e-323
0,0,1,0,1,0,1,0,1,0,1,1,TRUE,TRUE,3,0,0,5.91645305516163e-57,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,2.75706441093763e-199,1.09966322750672e-253
1,0,1,0,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0.725201214065991,0,1.60439117603914e-52,0,0.522942247997359,0,0.155264608775062,0,0.497551351688232,0,1.85328744542689e-191,2.47032822920623e-323
0,1,1,0,1,0,1,0,1,0,1,1,TRUE,TRUE,3,0,5.99640613920004e-48,6.64699453859738e-57,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,5.81276136327227e-199,1.03646092497301e-253
1,1,1,0,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0.725201214065991,5.93491548405704e-44,1.80150732025951e-52,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,3.61424739518807e-191,2.47032822920623e-323
0,0,0,1,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260957,0,0.671928021908426,0,1.88646414665243e-226,2.96439387504748e-323
1,0,0,1,1,0,1,0,1,0,1,1,TRUE,TRUE,5,0.754208561399582,0,0,0.0556355403461731,0.467051221025498,0,0.152635602453372,0,0.546776674598571,0,6.18460292234625e-201,2.47032822920623e-323
0,1,0,1,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0,4.35382294580322e-87,0,0.160163857866946,0.529344894883802,0,0.335717120260957,0,0.671928021908426,0,3.2684270025387e-226,2.96439387504748e-323
1,1,0,1,1,0,1,0,1,0,1,1,TRUE,TRUE,5,0.75420856139958,7.70763150697366e-58,0,0.0556355403461696,0.467051221025502,0,0.152635602453372,0,0.546776674598568,0,1.0550386236163e-200,2.47032822920623e-323
0,0,1,1,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0,0,8.76991532968345e-88,0.160163857866946,0.529344894883802,0,0.335717120260957,0,0.671928021908426,0,2.20671447268137e-226,2.96439387504748e-323
1,0,1,1,1,0,1,0,1,0,1,1,TRUE,TRUE,5,0.754208561399592,0,1.9081704865439e-63,0.0556355403461912,0.467051221025478,0,0.152635602453371,0,0.546776674598586,0,7.08909056901091e-201,2.47032822920623e-323
0,1,1,1,1,0,1,0,1,0,1,1,TRUE,TRUE,4,0,4.14380414247987e-87,1.04048834045971e-87,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,3.59622758275059e-226,2.96439387504748e-323
1,1,1,1,1,0,1,0,1,0,1,1,TRUE,TRUE,5,0.75420856139959,7.35207471428449e-58,2.25251615442381e-63,0.0556355403461873,0.467051221025483,0,0.152635602453371,0,0.546776674598583,0,1.14190452904722e-200,2.47032822920623e-323
0,0,0,0,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0,5.01322540041722e-10,0.350450513887388,0,0.163078019630221,0,0.0159789830714584,1.12644960015269e-95
1,0,0,0,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0.418880527168264,0,0,0,0,3.03684406303877e-70,0.245350582858336,0,0.197335737539027,0,1.90932070828929e-16,4.92312948293208e-170
0,1,0,0,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0,0.45591559524274,0,0,0,2.78775453653607e-149,0.186616506065774,0,0.494480083994745,0,1.91150853241577e-22,2.20057976072448e-192
1,1,0,0,0,1,1,0,1,0,1,1,TRUE,TRUE,4,0.619995116997151,0.350268050672631,0,0,0,8.79610356052068e-205,0.0751666254709726,0,0.462177278564418,0,4.48191174199794e-48,1.13350524901951e-282
0,0,1,0,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0.342255473177365,0,0,1.99496016432544e-157,0.325193651321926,0,0.486297951420365,0,9.61999096613236e-114,4.30701377219582e-229
1,0,1,0,0,1,1,0,1,0,1,1,TRUE,TRUE,4,0.614895990392232,0,0.262868160149034,0,0,2.37779366532531e-212,0.182855920721107,0,0.455462397515364,0,4.94875989289939e-119,2.42581146048074e-314
0,1,1,0,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0,4.43400238718751e-06,0.34225316362334,0,0,5.35868725455997e-161,0.325192214956388,0,0.486298986332481,0,9.96419218255917e-114,6.816728048165e-235
1,1,1,0,0,1,1,0,1,0,1,1,TRUE,TRUE,4,0.614904921175403,5.13454086192032e-05,0.262840386792717,0,0,1.89268689193385e-213,0.182837079348483,0,0.455474022320074,0,1.43460541095639e-117,1.63067622176555e-314
0,0,0,1,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0.482581502736361,0,8.47174362923985e-320,0.367295156831126,0,0.835914156274976,0,2.17953713666325e-202,1.97626258336499e-323
1,0,0,1,0,1,1,0,1,0,1,1,TRUE,TRUE,4,0.789044319253964,0,0,0.333530348683293,0,2.47032822920623e-323,0.171869611935018,0,0.684792909150441,0,5.6244794946646e-179,1.97626258336499e-323
0,1,0,1,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0,3.32535375924192e-101,0,0.482581502736361,0,4.82306883470225e-320,0.367295156831125,0,0.835914156274976,0,3.10659555858753e-202,1.97626258336499e-323
1,1,0,1,0,1,1,0,1,0,1,1,TRUE,TRUE,4,0.789044319253964,1.91772378110114e-69,0,0.333530348683293,0,2.47032822920623e-323,0.171869611935016,0,0.684792909150441,0,4.14040039158495e-182,1.97626258336499e-323
0,0,1,1,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0,0,9.58372098978502e-75,0.482581502736361,0,2.47032822920623e-323,0.367295156831125,0,0.835914156274976,0,6.56147670010852e-207,1.97626258336499e-323
1,0,1,1,0,1,1,0,1,0,1,1,TRUE,TRUE,4,0.789044319253964,0,1.32098866952543e-50,0.333530348683293,0,2.47032822920623e-323,0.171869611935017,0,0.684792909150441,0,2.24547310780486e-182,1.97626258336499e-323
0,1,1,1,0,1,1,0,1,0,1,1,TRUE,TRUE,3,0,2.77723143262939e-102,1.16083313597785e-74,0.482581502736361,0,2.47032822920623e-323,0.367295156831125,0,0.835914156274976,0,1.21279523713651e-206,1.97626258336499e-323
1,1,1,1,0,1,1,0,1,0,1,1,TRUE,TRUE,4,0.789044319253964,1.91015516216291e-69,1.60652218572467e-50,0.333530348683293,0,2.47032822920623e-323,0.171869611935017,0,0.684792909150441,0,4.24639573541122e-182,1.97626258336499e-323
0,0,0,0,1,1,1,0,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0.672968782474368,2.47032822920623e-323,0.323870632593137,0,0.526844804721963,0,3.06543853433794e-195,1.06610890464761e-246
1,0,0,0,1,1,1,0,1,0,1,1,TRUE,TRUE,4,0.725201214065993,0,0,0,0.522942247997361,1.97626258336499e-323,0.155264608775061,0,0.497551351688233,0,8.58083579653376e-188,2.47032822920623e-323
0,1,0,0,1,1,1,0,1,0,1,1,TRUE,TRUE,3,0,7.13295394974465e-48,0,0,0.672968782474366,2.47032822920623e-323,0.323870632593137,0,0.526844804721961,0,4.43588679574065e-199,1.31663379120555e-253
1,1,0,0,1,1,1,0,1,0,1,1,TRUE,TRUE,4,0.725201214065991,6.76295208895627e-44,0,0,0.522942247997358,1.97626258336499e-323,0.155264608775061,0,0.497551351688232,0,2.81832302889308e-191,2.47032822920623e-323
0,0,1,0,1,1,1,0,1,0,1,1,TRUE,TRUE,3,0,0,6.10084399667277e-57,0,0.672968782474366,2.47032822920623e-323,0.323870632593137,0,0.526844804721961,0,2.09862039661736e-199,9.69824354689952e-254
1,0,1,0,1,1,1,0,1,0,1,1,TRUE,TRUE,4,0.725201214065991,0,1.6418564887686e-52,0,0.522942247997359,1.97626258336499e-323,0.155264608775062,0,0.497551351688232,0,1.4722965007393e-191,2.47032822920623e-323
0,1,1,0,1,1,1,0,1,0,1,1,TRUE,TRUE,3,0,6.12846424366373e-48,6.88762428371141e-57,0,0.672968782474366,2.47032822920623e-323,0.323870632593137,0,0.526844804721961,0,4.52897206989051e-199,9.26413644515673e-254
1,1,1,0,1,1,1,0,1,0,1,1,TRUE,TRUE,4,0.725201214065991,6.01971672326716e-44,1.84551749486659e-52,0,0.522942247997359,1.97626258336499e-323,0.155264608775061,0,0.497551351688232,0,2.90908639398892e-191,2.47032822920623e-323
0,0,0,1,1,1,1,0,1,0,1,1,TRUE,TRUE,4,0,0,0,0.160163857866946,0.529344894883802,1.97626258336499e-323,0.335717120260958,0,0.671928021908426,0,1.46177944333131e-226,2.96439387504748e-323
1,0,0,1,1,1,1,0,1,0,1,1,TRUE,TRUE,5,0.754208561399585,0,0,0.0556355403461784,0.467051221025492,1.97626258336499e-323,0.152635602453371,0,0.546776674598575,0,4.95616777604624e-201,2.47032822920623e-323
0,1,0,1,1,1,1,0,1,0,1,1,TRUE,TRUE,4,0,4.34609993246275e-87,0,0.160163857866946,0.529344894883802,1.97626258336499e-323,0.335717120260958,0,0.671928021908426,0,2.55622279508809e-226,2.96439387504748e-323
1,1,0,1,1,1,1,0,1,0,1,1,TRUE,TRUE,5,0.754208561399583,7.67877045515299e-58,0,0.0556355403461754,0.467051221025495,1.97626258336499e-323,0.152635602453371,0,0.546776674598573,0,8.50727506454923e-201,2.47032822920623e-323
0,0,1,1,1,1,1,0,1,0,1,1,TRUE,TRUE,4,0,0,8.83890433926e-88,0.160163857866946,0.529344894883802,1.97626258336499e-323,0.335717120260958,0,0.671928021908426,0,1.71206362391192e-226,2.96439387504748e-323
1,0,1,1,1,1,1,0,1,0,1,1,TRUE,TRUE,5,0.754208561399594,0,1.91811104214558e-63,0.0556355403461953,0.467051221025474,1.97626258336499e-323,0.152635602453371,0,0.54677667459859,0,5.69282339758828e-201,2.47032822920623e-323
0,1,1,1,1,1,1,0,1,0,1,1,TRUE,TRUE,4,0,4.13406438105102e-87,1.0481799325556e-87,0.160163857866946,0.529344894883802,1.97626258336499e-323,0.335717120260958,0,0.671928021908426,0,2.81608742902721e-226,2.96439387504748e-323
1,1,1,1,1,1,1,0,1,0,1,1,TRUE,TRUE,5,0.754208561399592,7.32393455804449e-58,2.26099783572451e-63,0.0556355403461918,0.467051221025478,1.97626258336499e-323,0.152635602453371,0,0.546776674598587,0,9.22768398920015e-201,2.47032822920623e-323
0,0,0,0,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0,0,0,0,0,0,0,0.300123551957533,0.125679432573029,0,0.192601116232969,4.28006660654882e-47
1,0,0,0,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0.484026785354388,0,0,0,0,0,0,3.48421991467546e-87,0.175188401933831,0,0.0777438608001099,1.36145982959499e-105
0,1,0,0,0,0,0,1,1,0,1,1,TRUE,TRUE,4,0,0.557131563428384,0,0,0,0,0,0.0154726345027779,0.561438507806171,0,0.0163460283215195,2.56130187329102e-167
1,1,0,0,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0.640897248548447,0.387453969778067,0,0,0,0,0,4.8980477767065e-238,0.489702644752272,0,1.3244276870864e-38,5.71227376056774e-275
0,0,1,0,0,0,0,1,1,0,1,1,TRUE,TRUE,2,0,0,0.535934623446373,0,0,0,0,4.91930654698095e-19,0.663317991239174,0,6.05090790288423e-114,8.81026784110458e-209
1,0,1,0,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0.681564758125195,0,0.353974870123193,0,0,0,0,2.49260203722362e-256,0.543256421806113,0,2.1150061199721e-117,2.7653723056919e-299
0,1,1,0,0,0,0,1,1,0,1,1,TRUE,TRUE,2,0,1.32359172415891e-17,0.535934623446373,0,0,0,0,5.0967564253868e-19,0.663317991239174,0,3.27918716192044e-113,5.47153012288351e-209
1,1,1,0,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0.681564758127972,1.32525218222771e-10,0.353974870024254,0,0,0,0,9.30735267344353e-264,0.54325642180965,0,6.09872627947463e-118,1.60944702813841e-309
0,0,0,1,0,0,0,1,1,0,1,1,TRUE,TRUE,2,0,0,0,0.535756039946728,0,0,0,1.58461112100367e-61,0.905885434576147,0,1.76695064199668e-148,1.92685601878086e-322
1,0,0,1,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0.810092396239883,0,0,0.353681770766745,0,0,0,2.47032822920623e-323,0.712510466336691,0,1.47476547967875e-152,1.97626258336499e-323
0,1,0,1,0,0,0,1,1,0,1,1,TRUE,TRUE,2,0,6.16039306294579e-53,0,0.535756039946728,0,0,0,2.07901254085422e-61,0.905885434576147,0,4.37447877868882e-148,3.6066792146411e-322
1,1,0,1,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0.810092396239882,3.98750878358568e-46,0,0.353681770766745,0,0,0,2.47032822920623e-323,0.712510466336692,0,9.55503866454318e-155,1.97626258336499e-323
0,0,1,1,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0,0,0.0410193585887322,0.501864523305885,0,0,0,1.39353000940389e-59,0.897162164813914,0,5.94884316453956e-149,4.56959141949727e-317
1,0,1,1,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0.810092396239882,0,3.80959728818362e-15,0.353681770766742,0,0,0,2.47032822920623e-323,0.712510466336691,0,4.44958603970929e-155,1.97626258336499e-323
0,1,1,1,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0,1.09570495885656e-53,0.0410195321653972,0.501864377823514,0,0,0,1.67004076831578e-59,0.89716212490222,0,1.19171532815093e-148,6.71723944661684e-317
1,1,1,1,0,0,0,1,1,0,1,1,TRUE,TRUE,3,0.810092396239882,3.69010599208924e-46,3.89040627417885e-15,0.353681770766742,0,0,0,2.47032822920623e-323,0.712510466336691,0,8.77592166092881e-155,1.97626258336499e-323
0,0,0,0,1,0,0,1,1,0,1,1,TRUE,TRUE,2,0,0,0,0,0.654784114446454,0,0,9.42545715967375e-23,0.513974030419343,0,3.8416018303318e-122,3.23271160289547e-139
1,0,0,0,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0.719509517379294,0,0,0,0.515327634166499,0,0,2.23010273049299e-284,0.491558381165939,0,1.21395526150004e-151,5.80917417540164e-285
0,1,0,0,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0,0.17197533205186,0,0,0.516786150073083,0,0,3.33427638792676e-25,0.564074661056391,0,5.40326563155847e-103,1.11730553555158e-162
1,1,0,0,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0.719509517397765,2.41665118369931e-10,0,0,0.515327633957679,0,0,1.22150774192334e-293,0.491558381230755,0,1.22333121648757e-153,8.81412625650184e-295
0,0,1,0,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0,0,0.434768326116041,0,0.147087351612367,0,0,3.18697386826173e-23,0.647655886757557,0,1.10007250578735e-123,1.47149299643845e-200
1,0,1,0,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0.719509537717691,0,5.39780475060595e-07,0,0.51532697890213,0,0,1.78463486923237e-293,0.491558536762469,0,4.52450866344695e-154,5.57334126846435e-295
0,1,1,0,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0,3.69964206783194e-16,0.434768324421528,0,0.14708735398722,0,0,2.99481314450131e-23,0.647655886444505,0,4.43814178288941e-123,1.06194465512648e-200
1,1,1,0,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0.719509533161785,1.33912061118479e-10,4.18594668498101e-07,0,0.515327125899484,0,0,1.33297253368368e-293,0.491558501865516,0,1.09677853937429e-153,2.74286459845193e-295
0,0,0,1,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0,0,0,0.296007405232136,0.388115804125127,0,0,2.16289069037089e-57,0.781240012617164,0,1.73695772484272e-166,6.77631013705797e-264
1,0,0,1,1,0,0,1,1,0,1,1,TRUE,TRUE,4,0.777977269266948,0,0,0.111768694679855,0.40330470207851,0,0,2.47032822920623e-323,0.590653165531019,0,1.04719109148053e-173,2.47032822920623e-323
0,1,0,1,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0,1.10613408714741e-44,0,0.296007405232136,0.388115804125127,0,0,2.62605185206869e-57,0.781240012617164,0,3.85962752857822e-166,8.31280016361544e-264
1,1,0,1,1,0,0,1,1,0,1,1,TRUE,TRUE,4,0.777977269266948,4.04352825170982e-38,0,0.111768694679855,0.403304702078509,0,0,2.47032822920623e-323,0.590653165531019,0,1.9632982446725e-173,2.47032822920623e-323
0,0,1,1,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0,0,2.67003746350852e-12,0.29600740523186,0.388115804121967,0,0,2.98670916163228e-57,0.781240012617587,0,2.95486402733642e-166,4.06895657423153e-264
1,0,1,1,1,0,0,1,1,0,1,1,TRUE,TRUE,4,0.777977269266948,0,2.5732770034655e-29,0.111768694679855,0.403304702078509,0,0,2.47032822920623e-323,0.590653165531019,0,1.31075106357198e-173,2.47032822920623e-323
0,1,1,1,1,0,0,1,1,0,1,1,TRUE,TRUE,3,0,7.59470884190415e-45,2.73043125480955e-12,0.296007405231854,0.388115804121896,0,0,3.48028733127347e-57,0.781240012617596,0,5.68022595896349e-166,4.94043225865768e-264
1,1,1,1,1,0,0,1,1,0,1,1,TRUE,TRUE,4,0.777977269266948,3.66252817496196e-38,2.65922457853824e-29,0.111768694679855,0.403304702078509,0,0,2.47032822920623e-323,0.590653165531019,0,2.25070261568185e-173,2.47032822920623e-323
0,0,0,0,0,1,0,1,1,0,1,1,TRUE,TRUE,4,0,0,0,0,0,0.124543190723701,0,0.186007518082479,0.137491812977702,0,0.0563832466112942,4.70861130095427e-44
1,0,0,0,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0.484026785354386,0,0,0,0,1.06654203010885e-42,0,1.65119180366876e-87,0.175188401933832,0,0.0777438608001085,1.16912435901256e-105
0,1,0,0,0,1,0,1,1,0,1,1,TRUE,TRUE,4,0,0.557131568785833,0,0,0,7.93418273913676e-161,0,0.0154726162445937,0.56143851239894,0,0.0163460219293894,2.68002652338577e-167
1,1,0,0,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0.640897248548447,0.387453969778067,0,0,0,6.63954760416852e-213,0,3.9763620878246e-238,0.489702644752272,0,1.04535955385923e-38,5.2251211712302e-275
0,0,1,0,0,1,0,1,1,0,1,1,TRUE,TRUE,2,0,0,0.535934623446373,0,0,3.35497476507655e-210,0,4.7652671034212e-19,0.663317991239174,0,3.37784830691904e-114,7.15879025165855e-209
1,0,1,0,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0.681564758125195,0,0.353974870123193,0,0,1.16268957071864e-237,0,2.34885815397778e-256,0.543256421806113,0,1.44681142410017e-117,2.47297291037362e-299
0,1,1,0,0,1,0,1,1,0,1,1,TRUE,TRUE,2,0,1.32469706940859e-17,0.535934623446373,0,0,2.33243847476219e-210,0,4.87374918505736e-19,0.663317991239174,0,2.11414553302678e-113,4.7708555293123e-209
1,1,1,0,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0.681564758127967,1.32269385961663e-10,0.353974870024445,0,0,3.80730106222245e-244,0,8.54048991378482e-264,0.543256421809643,0,4.42235972381964e-118,1.4450975079186e-309
0,0,0,1,0,1,0,1,1,0,1,1,TRUE,TRUE,2,0,0,0,0.535756039946728,0,2.96439387504748e-323,0,1.55428630490794e-61,0.905885434576147,0,1.2576368087415e-148,1.97626258336499e-322
1,0,0,1,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0.810092396239883,0,0,0.353681770766745,0,2.47032822920623e-323,0,2.47032822920623e-323,0.712510466336691,0,1.13536490206693e-152,1.97626258336499e-323
0,1,0,1,0,1,0,1,1,0,1,1,TRUE,TRUE,2,0,6.68261773122126e-53,0,0.535756039946728,0,2.96439387504748e-323,0,2.03278397636921e-61,0.905885434576147,0,3.41052715433652e-148,3.85371203756172e-322
1,1,0,1,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0.810092396239882,4.20544326640494e-46,0,0.353681770766745,0,2.47032822920623e-323,0,2.47032822920623e-323,0.712510466336692,0,7.71365780748416e-155,1.97626258336499e-323
0,0,1,1,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0,0,0.0410196609387674,0.501864269892778,0,1.05927674468363e-320,0,1.41906999593586e-59,0.897162095292443,0,4.30468373955594e-149,4.92571937174175e-317
1,0,1,1,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0.810092396239882,0,3.91911796775095e-15,0.353681770766742,0,2.47032822920623e-323,0,2.47032822920623e-323,0.712510466336691,0,3.44320413755285e-155,1.97626258336499e-323
0,1,1,1,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0,1.15525049484197e-53,0.0410198521179001,0.501864109656955,0,1.65511991356818e-320,0,1.69245802721661e-59,0.897162051333239,0,9.09200934237033e-149,7.31112413928127e-317
1,1,1,1,0,1,0,1,1,0,1,1,TRUE,TRUE,3,0.810092396239882,3.83656343233128e-46,4.00275193393283e-15,0.353681770766742,0,2.47032822920623e-323,0,2.47032822920623e-323,0.712510466336691,0,7.02478198620381e-155,1.97626258336499e-323
